seed	split	intensity	pair_group_id	plan_path	plan_sha256	domain_ids	domain_split	browser_version	playwright_version	generator_git_head
seed029	train	light	seed029_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed029_light_workload_plan.json	d9e86e34b1a978558b5554d19a4def8ff66055cad34c0beb3c5e0e947668e7bc	domain0222,domain0456	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed029	train	medium	seed029_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed029_medium_workload_plan.json	837122d1d7aa82fac2143e4465f2d5930b23e2ff859a0895de3e920341cf39a6	domain0174,domain0038,domain0492,domain0036	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed029	train	heavy	seed029_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed029_heavy_workload_plan.json	8d80c192eb9580f4503fa4160e025f4f939b72e6c010cb2c27ba6654e439c9e4	domain0111,domain0006,domain0353,domain0306,domain0096,domain0495	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed030	train	light	seed030_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed030_light_workload_plan.json	af382cad8459f3b17c94ed9d84d6acc5306fc303f61e286d881c93c04104f129	domain0218,domain0167	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed030	train	medium	seed030_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed030_medium_workload_plan.json	01a448a13018b51ce148957d00aaee3744cd7f50ef686b2c71c4cc93067c4c71	domain0110,domain0233,domain0055,domain0093	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed030	train	heavy	seed030_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed030_heavy_workload_plan.json	42b6043e9e28a540d350a6c8cd6ea285d1b531fb48d53304c63fcd6de0e4b490	domain0356,domain0279,domain0271,domain0244,domain0121,domain0427	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed031	train	light	seed031_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed031_light_workload_plan.json	16ceccfc3851629ec74705305f9a5274206b8453b6def0d8bbbb5fa4bf964d3f	domain0421,domain0402	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed031	train	medium	seed031_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed031_medium_workload_plan.json	65b828e1922c424d8fd43db45b4ed68c601017807a5a035e8df306af589a8d56	domain0371,domain0265,domain0016,domain0374	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed031	train	heavy	seed031_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed031_heavy_workload_plan.json	a337f63dc776e7ecccfac6d5b62aec7b68b59b5831e581b40f9239d9d58abf2e	domain0071,domain0216,domain0255,domain0424,domain0167,domain0410	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed032	train	light	seed032_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed032_light_workload_plan.json	bc536e340e493c0ba890e0a2598396b06d79f5a49b0a30874d625481c413a04e	domain0322,domain0311	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed032	train	medium	seed032_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed032_medium_workload_plan.json	88283328bb2059199630d948787d498985853bf92dae0a61e843c5c7d71f055b	domain0095,domain0033,domain0254,domain0106	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed032	train	heavy	seed032_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed032_heavy_workload_plan.json	66d220d4c66ab99ce51f78eed51c26f3518abf45410057c74d1a4fbd57f71eb3	domain0154,domain0302,domain0426,domain0002,domain0176,domain0305	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed033	train	light	seed033_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed033_light_workload_plan.json	42949ad9d4b674f4d5a5b0ae472ee976f674d20710c0e33c0a784a604620b159	domain0149,domain0136	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed033	train	medium	seed033_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed033_medium_workload_plan.json	c8effad54640072ca8f27231d486f1395c8358292c308998afc9f15c3f3b3cf8	domain0451,domain0278,domain0275,domain0397	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed033	train	heavy	seed033_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed033_heavy_workload_plan.json	a3c5f3ebedae0a8fe8ebfae8a34bd0e95f6e353d8565e5a5a8d44bd48a04874b	domain0063,domain0256,domain0305,domain0473,domain0049,domain0059	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed034	train	light	seed034_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed034_light_workload_plan.json	6aba2cf2497ca328d7c6064630553c88db130a822abcc7b1c8866dd36131b55d	domain0175,domain0180	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed034	train	medium	seed034_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed034_medium_workload_plan.json	4365b7dc31479117801b697a451c57ec615add91da3686102204f07e0b524761	domain0059,domain0373,domain0129,domain0492	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed034	train	heavy	seed034_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed034_heavy_workload_plan.json	f472e4b4b5f905fc3a6b2e87986c9853d0c0f7d63a3f9b7df8e4664d760fe12d	domain0056,domain0176,domain0414,domain0333,domain0265,domain0235	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed035	train	light	seed035_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed035_light_workload_plan.json	325bcdc2ee8f65c2a34b98af98457a0f59ff1daed52aa5e7148b9116170fcff0	domain0197,domain0058	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed035	train	medium	seed035_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed035_medium_workload_plan.json	0e27c7c7e0a8091335dcf50f98ce3ad42229f0277200aeed34ea431aaa43b1d8	domain0261,domain0278,domain0473,domain0014	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed035	train	heavy	seed035_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed035_heavy_workload_plan.json	7522400edd8d2fdd10ebc2dc62560fb5b08d52f6ceb5f0974e8f0ee23494cb10	domain0489,domain0353,domain0029,domain0465,domain0057,domain0024	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed036	train	light	seed036_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed036_light_workload_plan.json	d1582be8e7bfb7540775a5edd0601fcafc787646ef0af94e94947c96aec875ff	domain0079,domain0268	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed036	train	medium	seed036_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed036_medium_workload_plan.json	60b8b006109175617d326ec4a6a429d0f172a34cbd328b67666fa62963340b04	domain0307,domain0351,domain0177,domain0186	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed036	train	heavy	seed036_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed036_heavy_workload_plan.json	018e48f0bdb4ce830106fe888756434949d73790a92cf92bf0175ca458536499	domain0129,domain0132,domain0199,domain0011,domain0306,domain0006	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed037	train	light	seed037_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed037_light_workload_plan.json	7d141416897f744b1a2be56d3262eccbffdeb72dbbe842ba3c31eefa180bc46d	domain0349,domain0496	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed037	train	medium	seed037_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed037_medium_workload_plan.json	d31d3c95f9f8ea910286281253808ebd0fc025da04efff08dae3d12b2eef909c	domain0229,domain0218,domain0446,domain0443	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed037	train	heavy	seed037_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed037_heavy_workload_plan.json	c77f1cdf88ec629a534a6993820dcc47fc32077a8ceec63dc9a7d5b9643eab7a	domain0488,domain0327,domain0306,domain0390,domain0079,domain0450	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed038	train	light	seed038_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed038_light_workload_plan.json	0b2ee3650f9053330c8e927d50701432c9d8bcc41e71eb367e7e81f146ede090	domain0197,domain0277	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed038	train	medium	seed038_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed038_medium_workload_plan.json	cac44971b70d6374843f46435a061fcdf6bef105233eb951d3096031964fa984	domain0057,domain0461,domain0450,domain0160	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed038	train	heavy	seed038_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed038_heavy_workload_plan.json	abbd2d2121f5d41aa00237f127481f8975fbd110a734e42fe785574062f3c5e1	domain0432,domain0299,domain0141,domain0318,domain0089,domain0275	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed039	train	light	seed039_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed039_light_workload_plan.json	09601a0131ea9020def5399141fe7975f9b8cb8334ac29ae1597687ddd4ecf9e	domain0029,domain0186	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed039	train	medium	seed039_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed039_medium_workload_plan.json	3a9768fdb7701376913866820daeae4b08810ab17b1bd12530caea596335c4aa	domain0443,domain0107,domain0409,domain0181	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed039	train	heavy	seed039_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed039_heavy_workload_plan.json	ca53bfe4ab4ea46f289dc4dbd730d8cb6cc610194dd638eb3c9827acfd441836	domain0353,domain0311,domain0459,domain0107,domain0280,domain0252	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed040	train	light	seed040_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed040_light_workload_plan.json	41bbd105f1fb1b73a544b4d6d2be924de18416d40e5e98623f437072a3bdc956	domain0058,domain0434	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed040	train	medium	seed040_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed040_medium_workload_plan.json	c2c04e1a9ae278923b323b04db5eb21f4c0beafaada32fd07490b4bff7e9e4e9	domain0277,domain0463,domain0197,domain0433	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed040	train	heavy	seed040_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed040_heavy_workload_plan.json	c09f4cf140b550ffd3063364650a2db44da4fb528e4de9dc17e2258872f31d45	domain0481,domain0128,domain0191,domain0321,domain0206,domain0426	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed041	train	light	seed041_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed041_light_workload_plan.json	8ca53f2be1cb864aa763daf794bf8b8a4fd59ca3ee60fdebc42abef103d2c30b	domain0245,domain0089	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed041	train	medium	seed041_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed041_medium_workload_plan.json	fbf7d0d8d03e5e1fad75a92606207f35a714feb29eb1de356a4c66267f0e70a8	domain0081,domain0363,domain0293,domain0422	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed041	train	heavy	seed041_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed041_heavy_workload_plan.json	5b845007c6d923d6b2445599523ff907ac6e722e68f25a876703118898c025ea	domain0174,domain0025,domain0014,domain0011,domain0446,domain0257	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed042	train	light	seed042_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed042_light_workload_plan.json	1f3c40ba46b08f16b68173b9c5c07e1d1bdd3754437420d0085265624c1b60cb	domain0383,domain0168	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed042	train	medium	seed042_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed042_medium_workload_plan.json	33779108b16c103c3749d2e3e89d34e5640469a7b252b1d9e798e6caa468e5ed	domain0222,domain0082,domain0331,domain0319	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed042	train	heavy	seed042_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed042_heavy_workload_plan.json	7a50aba980b6675232bc2e660ee0459fc806509ffae502af37b099e9ded7d790	domain0093,domain0035,domain0421,domain0399,domain0460,domain0392	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed043	train	light	seed043_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed043_light_workload_plan.json	28786d9c095abceb0b223603f4c52c98f442673488b7797195afb28cd1ba4864	domain0477,domain0339	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed043	train	medium	seed043_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed043_medium_workload_plan.json	b94bd53c9df31baf6694561add5f8b9e677958304b186d97900f10bf6fd68dd3	domain0010,domain0291,domain0413,domain0244	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed043	train	heavy	seed043_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed043_heavy_workload_plan.json	85334c3b70efd36f3b4cc6a826d28ffd2a3a58296ece518bff7ce156f763cc47	domain0005,domain0110,domain0460,domain0186,domain0130,domain0493	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed044	train	light	seed044_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed044_light_workload_plan.json	8c7be7e43003046ee7d6bbc055a2312676e68fe43987c6b1ab06966e152cfa25	domain0122,domain0493	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed044	train	medium	seed044_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed044_medium_workload_plan.json	be88c7b59c806eaa7f2f41bc05ae60183a5f3dcd38af86561a1e3d117e0784f6	domain0271,domain0133,domain0091,domain0306	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed044	train	heavy	seed044_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed044_heavy_workload_plan.json	3c3ffb16fe8b412b827d14b002abd662b9cbfe24eb3937caadf41c94e52534ea	domain0373,domain0403,domain0091,domain0426,domain0125,domain0010	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed045	train	light	seed045_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed045_light_workload_plan.json	f67ad3c597412cc5e4426a8de49d3e0048e4357791fa4c0b901fd041e94105e7	domain0199,domain0371	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed045	train	medium	seed045_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed045_medium_workload_plan.json	6ef7d2e7308403d416490b6fc9aa7119faf91cf65dbfa4f63edefa431dc568b2	domain0016,domain0495,domain0274,domain0110	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed045	train	heavy	seed045_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed045_heavy_workload_plan.json	130f3bf0ffb170d956a30c9612ca59cc3efa6cd47b9f45e4c8baf606e7e3cfec	domain0374,domain0232,domain0406,domain0191,domain0106,domain0144	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed046	train	light	seed046_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed046_light_workload_plan.json	58dd215acead15f8a9c039dada306424f49d43678eeba168169807655094861e	domain0047,domain0079	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed046	train	medium	seed046_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed046_medium_workload_plan.json	bcde459bdc5c5f74ee5421e932271f821ef12dbe337feb9cddb6088c05c96c80	domain0146,domain0405,domain0325,domain0229	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed046	train	heavy	seed046_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed046_heavy_workload_plan.json	bc22d97c6e549608ce557518e56f877b763394a012b4d3904d0c0704f1f02a7d	domain0412,domain0402,domain0186,domain0383,domain0495,domain0277	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed047	train	light	seed047_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed047_light_workload_plan.json	a80414360460eff7ea4492fddf9a57ee0e37e90eee0de27352a9ce65953386b0	domain0009,domain0247	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed047	train	medium	seed047_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed047_medium_workload_plan.json	3694346d82087c10d4041787b3e1e16c0cc0e115ef601c7ef568d47064ac9b94	domain0251,domain0244,domain0390,domain0105	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed047	train	heavy	seed047_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed047_heavy_workload_plan.json	a4654af30a84a6488d0afaf12742b043ad180e5f618dc2a3f6d2f30b87e33e4b	domain0463,domain0126,domain0317,domain0445,domain0455,domain0110	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed048	train	light	seed048_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed048_light_workload_plan.json	3018a4ea81462531f80f74077683c286b008a2102aa9839e3d4ff96b765fb707	domain0317,domain0089	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed048	train	medium	seed048_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed048_medium_workload_plan.json	22a7305bca99e4fafd3f58505a30ea6a8e5ec8e0d800c05fdc55c0f76890a8d9	domain0005,domain0346,domain0191,domain0149	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed048	train	heavy	seed048_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed048_heavy_workload_plan.json	60f7c5d61ffdaf9ece0f0dfa39c7c3f3f405ae887010d353e0f64e825d810bec	domain0301,domain0129,domain0285,domain0202,domain0016,domain0273	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed049	train	light	seed049_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed049_light_workload_plan.json	df5109b291a724f7c8fbd567fd04266661e4cc48fb8a641c89c63398e94add50	domain0171,domain0137	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed049	train	medium	seed049_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed049_medium_workload_plan.json	676c5cb81255051bcbbac6655bad9dc16e04cdecfea99974821720888a9368cc	domain0238,domain0416,domain0379,domain0116	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed049	train	heavy	seed049_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed049_heavy_workload_plan.json	238d607001edf66b4b7719ff239e23e6cf1872d08fe15507aca5389f627307a5	domain0124,domain0024,domain0197,domain0327,domain0403,domain0421	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed050	train	light	seed050_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed050_light_workload_plan.json	99bb8e47a4bc9b6041a1201dbc59cc2476af8963f9cb215ad1e9407c87433af8	domain0373,domain0351	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed050	train	medium	seed050_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed050_medium_workload_plan.json	34f0b0eb4cfd467cf48b638e7abffa9a2f707f21cee08f534026877c5f09e1f1	domain0128,domain0333,domain0025,domain0356	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed050	train	heavy	seed050_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed050_heavy_workload_plan.json	bfb2efac314c9306f11e7159245a1ebf662ef2bc8d217378896d5abc953cd169	domain0408,domain0132,domain0431,domain0416,domain0197,domain0391	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed051	train	light	seed051_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed051_light_workload_plan.json	691e08eb635d29701e76b8e164dceb42dd2559ce1cee54c41acdc85bb962a266	domain0178,domain0306	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed051	train	medium	seed051_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed051_medium_workload_plan.json	7cbf6cf63d709658eb8e62b43eb61031ceac65a9534f874755bdf8abbbe88dc7	domain0443,domain0194,domain0420,domain0164	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed051	train	heavy	seed051_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed051_heavy_workload_plan.json	63f802d19311b56b11fe9f8a7463e60eed593b88476aa9fa768d6ec2fd7cfb66	domain0095,domain0124,domain0252,domain0443,domain0318,domain0002	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed052	train	light	seed052_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed052_light_workload_plan.json	7400b5f5307de696611b9992c84e4199a7a920e51f4a8684f929ee51a80c0dc3	domain0009,domain0055	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed052	train	medium	seed052_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed052_medium_workload_plan.json	3a60109031536b535639abbccc4a9368133c6629ac3ae76f0262b803e0e79d1d	domain0144,domain0031,domain0261,domain0173	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed052	train	heavy	seed052_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed052_heavy_workload_plan.json	ee4692acfb16b378704814992c1f37356007e795cc5020ee54e1a0b1c5c54c06	domain0166,domain0122,domain0152,domain0493,domain0291,domain0237	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed053	train	light	seed053_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed053_light_workload_plan.json	7b4714c3b10fb495693094beaa0a2b84f103586473a66d49e7c6d1c122255b47	domain0403,domain0061	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed053	train	medium	seed053_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed053_medium_workload_plan.json	0cb04e981957037974f04f703c68daf1f1c1be5ac5879daa13d95192cf26ae11	domain0021,domain0330,domain0268,domain0134	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed053	train	heavy	seed053_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed053_heavy_workload_plan.json	e94907b03ebbbb0bf4113946e11c1c7453bb8e86e4d77099ca6e38a0aef943b6	domain0132,domain0134,domain0320,domain0061,domain0089,domain0090	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed054	train	light	seed054_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed054_light_workload_plan.json	e5c306941c7e60c9dee427c33926a4511a39d17835b6aba86ff60b489e7ccf64	domain0426,domain0450	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed054	train	medium	seed054_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed054_medium_workload_plan.json	ed3ec2b5fd4e049d5a9d387565325206eee2177b5f16e19df209fbb5c0ddf854	domain0227,domain0039,domain0333,domain0364	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed054	train	heavy	seed054_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed054_heavy_workload_plan.json	0c1b88949b64ebe773ec20cc66e0af55655fde22e28455e462ca7e562d26bd37	domain0041,domain0221,domain0427,domain0450,domain0446,domain0049	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed055	train	light	seed055_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed055_light_workload_plan.json	80cdc15fa777ea40ad8dbd01ddb8b8b8200c8b880c9127d559eef119337548b0	domain0041,domain0099	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed055	train	medium	seed055_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed055_medium_workload_plan.json	77c56c57af6f99dbdc227d789d45d011942196f3f0255eeee8ea06c65b79ee1f	domain0034,domain0483,domain0160,domain0356	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed055	train	heavy	seed055_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed055_heavy_workload_plan.json	8f7f914dffd06b6fd2808e53eead1a33e3adfa25a5b59f119433c10975ef04ab	domain0003,domain0123,domain0474,domain0114,domain0385,domain0148	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed056	train	light	seed056_light	/home/etip/datasets/plans/realistic_v1/t0_v2/seed056_light_workload_plan.json	d01db5e9568163ac32f6c098c4767ee919a17b845a95ffc0e7f7fd02c65e8ab3	domain0412,domain0410	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed056	train	medium	seed056_medium	/home/etip/datasets/plans/realistic_v1/t0_v2/seed056_medium_workload_plan.json	b88768a578d5dc6af21eb602e0f46cb139f042c0cc57a3c861a71c172aaa1369	domain0290,domain0089,domain0133,domain0260	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
seed056	train	heavy	seed056_heavy	/home/etip/datasets/plans/realistic_v1/t0_v2/seed056_heavy_workload_plan.json	ff1b48b1bd24844bc1acfc556a361f949964d18e5e86d1f3804c0bdf14e8cf73	domain0289,domain0071,domain0259,domain0413,domain0487,domain0036	train	151.0.7922.34	1.62.0	57f71d9fe8a267505d038dd1cb6bc3081bee010f
