domain_id	rank	domain	https_url	rank_bucket	split	split_key_sha256	split_seed
domain0310	831	blackberry.com	https://blackberry.com/	top_1_1000	train	4461a5b0200d0d0cb98ee7141afd2cf69249d5c8cb931396a4272488485ea395	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0181	526	firefox.com	https://firefox.com/	top_1_1000	train	44a5d830000bfdba08f9827e63560c467350c9b75477482965e4ef842811c91b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0291	787	lenovo.com	https://lenovo.com/	top_1_1000	train	44c64cb55894bd3863fc3c31a4bc024be31ea87317cf84b9b86928debb3d41c8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0121	362	google.cn	https://google.cn/	top_1_1000	train	46092ebc76049d99962e284888e001047fbd18356ac431c3283bea49a00210bf	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0128	370	mi.com	https://mi.com/	top_1_1000	train	462701f302021488e365e2d44a96478b48dbf2e55e64a30103592b0cbd0f7168	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0383	1086	ilovepdf.com	https://ilovepdf.com/	rank_1001_100000	train	465a8d90ad4fd543cc75518fc26f3f2c93c2fefa09964c6e2b3658ef5e10f2e9	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0180	525	dynatrace.com	https://dynatrace.com/	top_1_1000	train	46d5e00f7c8534650c94205068e25426b22ac1a3ef5aba8353d12294a03463f8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0465	100041	hyperledger.org	https://hyperledger.org/	rank_100001_1000000	train	46f5e6cb0259fae15182eba389c664263f8e5e3a597be771c54698456631b72e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0423	1171	sectigo.com	https://sectigo.com/	rank_1001_100000	train	48bd4b1cd0cf907a0f161c6cb9af017b2c297cbe1a39def2747a55ff12ee88c2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0413	1157	letsencrypt.org	https://letsencrypt.org/	rank_1001_100000	train	49c2c226c3c58d942c7a11ba6c3d97488b1ec5ad83ab94374b2bdf76d009f2e2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0202	579	dreamhost.com	https://dreamhost.com/	top_1_1000	train	49d69764f192e3a73a82ed403efb0ae58ca8ca4ff5e22bf4a34052afda0d1369	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0247	674	meta.com	https://meta.com/	top_1_1000	train	49fd5c55354b81478080c62a72e05ea943201680ebd5b09c140fc14fc6f2f6f8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0416	1161	spamhaus.org	https://spamhaus.org/	rank_1001_100000	train	4ada6220ceb910920148cc626421007c519078c88cda0cdcef5e5dd7c8378c4c	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0038	114	europa.eu	https://europa.eu/	top_1_1000	train	4c389a3d16ca2be6376b0be2cb190b84fb35d1206b7b390ca4edf0a48872875e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0273	740	asus.com	https://asus.com/	top_1_1000	train	4c92b9d74ae8427df5a00b728dfc6bffcc013a0af011df4ad8f0f2b6ff71f0f8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0274	741	shopee.co.id	https://shopee.co.id/	top_1_1000	train	4cad649e004928868676c5526666c4006cca9bf0b7caa6cd7c13900d9d0868a9	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0171	487	npr.org	https://npr.org/	top_1_1000	train	4e3080cbba9ceccebb9ff59079091234ca07d23974e005720c7fe45091c442c9	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0474	100059	synonyms.com	https://synonyms.com/	rank_100001_1000000	train	4e3de5c27a771466794583fb27fe9a0241529e8cb5d7a7ea56f265f064b78654	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0133	383	newrelic.com	https://newrelic.com/	top_1_1000	train	4e4f5c7fe9177735dc80d2638b6dbe5cbfd397166846fa6b6bafa430588a801d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0427	1179	megafon.ru	https://megafon.ru/	rank_1001_100000	train	4fdde9873092c1a2268f1b30960024fffe3d57584e15cf33f479f2a282737fa4	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0218	614	unesco.org	https://unesco.org/	top_1_1000	train	50773945511e6a2d23e66ae5195d5a3ff813dead568915cbf73f422f241c8203	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0292	790	visma.com	https://visma.com/	top_1_1000	train	50b9e3331e96a8e2f2824de137fcbbd8bec5d41300aab2170381d9ef3b05f100	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0456	100014	national-preservation.com	https://national-preservation.com/	rank_100001_1000000	train	51232a733f0362e42b3a546ca62bb926358b065af87a8547bc5dafd065f4526a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0299	806	disneyplus.com	https://disneyplus.com/	top_1_1000	train	520fccb333651c7ef953d7bb4037c3344c92b7557570ad9cf51b97e1ac784c66	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0215	609	amazon.fr	https://amazon.fr/	top_1_1000	train	527c8295d7972a7a237b8989a58e0ba0dfba3af59fbf1dcb13b581952797ed92	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0228	627	sharethrough.com	https://sharethrough.com/	top_1_1000	train	5307fa9c1e5db91fabeb193bb45291bb8163d856bf3c6fdf3a1165aa44604606	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0071	233	ubuntu.com	https://ubuntu.com/	top_1_1000	train	5351715fd22aaec1dc93ea24ff0189c48c4e2d69acc5d91b67075e065dcea0e3	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0421	1169	gismeteo.ru	https://gismeteo.ru/	rank_1001_100000	train	53675327edbd5226ff888c2ceb3ae5d74d9518f2f03fd8fa1f7f6717e6876f2a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0489	100085	imagepond.net	https://imagepond.net/	rank_100001_1000000	train	53828a682f07e86b6aed0570ac2e02742b48bfd7e15aa57f3790ba2fe34c1065	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0298	805	rakuten.com	https://rakuten.com/	top_1_1000	train	546849a25876a98a1e42cbb67138a4e40a8a5afbc1e7d31d9188576d42d5bec5	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0495	100096	amberstudent.com	https://amberstudent.com/	rank_100001_1000000	train	5501fbcfb79648996c89f59ad1ddc0a0f8307b5a882d3106f9c5f79363d0221b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0114	338	bilibili.com	https://bilibili.com/	top_1_1000	train	55ed43cd21168c255a2046b820827c372ec9c00cd2844e91ad029ad9f985c54d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0435	1196	vnexpress.net	https://vnexpress.net/	rank_1001_100000	train	566caf32e2bf22eafe54c938e9886ad5a3db8ae4f22ecb61a7f69a65d06acb99	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0453	100004	mcdemon.ru	https://mcdemon.ru/	rank_100001_1000000	train	56b85117aff60c4396f5b22471c9d0f745507e4d9a8a6307bdf366f4ff964503	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0420	1168	dribbble.com	https://dribbble.com/	rank_1001_100000	train	570427290d23d55af46234d04ccac64a8c92dfd8b555d198b17c033881de915e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0391	1100	split.io	https://split.io/	rank_1001_100000	train	57a28c08850f610e6f19765dca5e60062bc37b2a8fc3bad94be096c5c66897cd	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0487	100082	yonote.ru	https://yonote.ru/	rank_100001_1000000	train	57c27f3086ec43255411d24f26a70293c1db459209e9eefe022bdfb8b646c305	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0043	123	criteo.com	https://criteo.com/	top_1_1000	train	581a1008f17b4c7f6e1253199e80ec2b2848bd1a22695cc73258302979cf7d31	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0283	766	bestbuy.com	https://bestbuy.com/	top_1_1000	train	5832954a2b619b50a290342ca8fac86a5e9e5de1c88d264592e27fa5cb2e340d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0029	97	wordpress.com	https://wordpress.com/	top_1_1000	train	5874ebda953ce58e43649e7d049062d45c862554c30fb081e68038fdb965ba09	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0137	389	tp-link.com	https://tp-link.com/	top_1_1000	train	587ca95317148f251168d66aa33ad7ab7db3fc547ede3bf954c3112e118713f2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0304	814	amazon.com.au	https://amazon.com.au/	top_1_1000	train	5934d8362335a7c3dffe193dc9afa13952222d4ea904e475123b47fbba130467	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0442	1213	vg.no	https://vg.no/	rank_1001_100000	train	59b9cb1269b04a7f2baaf64070c7d66f5213e34088454c8323399b3451c4d2b6	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0091	281	oxylabs.io	https://oxylabs.io/	top_1_1000	train	5ad9c9d99d7f7d2ebf5990a958db0762ee90bb3fce9341bccaa3b2ddf63936ec	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0039	117	registrar-servers.com	https://registrar-servers.com/	top_1_1000	train	5c675e59bbb764de4212b66112a514e17261bb98fa70bcc35d929863b1d05451	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0261	707	ya.ru	https://ya.ru/	top_1_1000	train	5cb392a31c458c80e23db669ca2214faea3614f2943519b1c8608b91d51338ea	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0204	582	target.com	https://target.com/	top_1_1000	train	5ccd6c835d08ec336d7b861e6c56a6f08d7c2a8f4363755a16ae32dccb9a9010	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0244	668	outbrain.com	https://outbrain.com/	top_1_1000	train	5d75d9b0690504ecd6e452c80d51971e024848617601e4c8db859a64d0431f6f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0235	640	branch.io	https://branch.io/	top_1_1000	train	5d8d4903d1a2d69205c3084e6a34a3910398df0353672f82bed25d3817d4e21b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0021	67	ntp.org	https://ntp.org/	top_1_1000	train	5e81eeb9c83fa015f5d67bbbc10ae423501f1fe3a3deda7619a4381437043ad8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0154	442	intel.com	https://intel.com/	top_1_1000	train	5e8c3f1f89d3d4b3718622a12a350ddc74b8069c73b6d16cd81ca30b1a9b7ef8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0082	262	meraki.com	https://meraki.com/	top_1_1000	train	5ec015ee93acbbfe65bf53d5f88e48e3c9c0597ab43d86033fd9141b3a48c394	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0058	191	cnn.com	https://cnn.com/	top_1_1000	train	5ee15a0ed7a4f5b7996aeb5caeb753ef0db6e510d0c0e1b4addb340155b9b35b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0320	860	arcgis.com	https://arcgis.com/	top_1_1000	train	5f366207db047dd0db82ea28b95d1cf59fd265ec7c231cc63c3f31fe4d30d1bd	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0330	893	fwmrm.net	https://fwmrm.net/	top_1_1000	train	5fdd7d028bbf2f49646863e03a7ce1108f94970c95d3d526c25c446705e9994a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0009	24	live.com	https://live.com/	top_1_1000	train	60295f06ca860763cf09c98deb2be18035fe620da9bca28e54268208534a20e4	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0116	345	naver.com	https://naver.com/	top_1_1000	train	60a6064dc23872769b31c071494a6414fb50258c2faceda48583b11fa71872e1	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0470	100047	macrolibrarsi.it	https://macrolibrarsi.it/	rank_100001_1000000	train	60ccc3f638841275fb3d32b2d33fc48b707b14634e9118a06ab05ba82aa8cd8c	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0167	470	ietf.org	https://ietf.org/	top_1_1000	train	60cea0590210028ed4524520ecfa97964efdffca3b641b96197271537a7b015b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0034	106	ui.com	https://ui.com/	top_1_1000	train	6174e33708479a20a81bf293cfd135d4504951d737db9e80aa343114f499e53a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0211	598	digitalocean.com	https://digitalocean.com/	top_1_1000	train	620e5f43ba2002fccfc57196f73b286e2ec5259363c799c63ca7c9f9c41ddf70	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0433	1194	nu.nl	https://nu.nl/	rank_1001_100000	train	62d2b5a52c6ad6ab7232f4cea858084b3b677a769a1d0a994be16afc96c232ef	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0110	327	launchdarkly.com	https://launchdarkly.com/	top_1_1000	train	63303fcefceb65ca853dd814964076cb34c95972ae5199dd024c94b8f7ef5f1c	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0399	1119	cookpad.com	https://cookpad.com/	rank_1001_100000	train	633f605be2af853d33fed8d8cb08112c774840b190af4675983c1bbd74069ffd	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0468	100045	savingforcollege.com	https://savingforcollege.com/	rank_100001_1000000	train	648f65bf230a2df8f0dc2ce3d8d2312786f18ab6cc064a488ccb9a583eff66c1	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0318	857	onetag-sys.com	https://onetag-sys.com/	top_1_1000	train	649589d17a7daf6d44172e8fe46b4ba8f31a177928a9889742657f976cd7d1a7	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0325	885	worldbank.org	https://worldbank.org/	top_1_1000	train	64f257f5f66afb4a628e834064a85b0422dabac4e89836c6a666b2814d796a5d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0182	530	visualstudio.com	https://visualstudio.com/	top_1_1000	train	657e2aed16ebedd64e0360c33a7dbc566a65fa9d0f3344b81619792a9e444aae	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0387	1095	riotgames.com	https://riotgames.com/	rank_1001_100000	train	6653cad7185b510c855605ce03b9f5ba68bb9618fcb17f7164065013e080fe02	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0278	746	lijit.com	https://lijit.com/	top_1_1000	train	666af9af5c3ab3bc0a8b8004ed39f898cf149edff048369b6c3decbf8ee17873	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0408	1141	moe.video	https://moe.video/	rank_1001_100000	train	685f48faf1ad6cb9f27bfe79fa2a59b748c34c9f9e302f5c45a58781da4450ab	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0222	618	atlassian.com	https://atlassian.com/	top_1_1000	train	687a9b641bc3322b51737691df12725d8ad2fad4f9cabc83cf8920b7218d497b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0030	100	yandex.ru	https://yandex.ru/	top_1_1000	train	68808b90092157abfea29f6126c60da78efa3caa8b3008351a1dc289c12ae479	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0139	392	yandex.com	https://yandex.com/	top_1_1000	train	68d89832222cd2556cf4927e682714c1e010ecc0dca47bc6b6a0546ebc28944d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0124	366	walmart.com	https://walmart.com/	top_1_1000	train	68e9a5a7c1b7c3e81e9bf5ac8d73ab7b01596bd3d3d888e6e1b131a1ce95510b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0098	294	inmobi.com	https://inmobi.com/	top_1_1000	train	6a8fc7f80326db21501be51e48d48f05a2a15f50c7c06e487e58af8d1416f78b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0118	352	slack.com	https://slack.com/	top_1_1000	train	6b18fd06513037622a6b560f37cf818dc7901e6dbe14041e6ed163e2cf3398f7	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0306	817	xbox.com	https://xbox.com/	top_1_1000	train	6b5f606252725a319f72d414fe487cffb5ad94ebe6dee949d4356341f6a24626	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0364	1031	garmin.com	https://garmin.com/	rank_1001_100000	train	6b822a0e182758aa4c06ed1c3571244091cb584009a891ab45f406f2e12a80d9	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0025	91	qq.com	https://qq.com/	top_1_1000	train	6c6b5172abd49f398d875c31cd9395ae2c8ed97dd866fa0d43dd63deb677e696	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0321	870	lwsdns.com	https://lwsdns.com/	top_1_1000	train	6dce1fc4fa90d14428bdf63fc51abf8a8e1b56cd33d8956131447dad1da6d791	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0467	100044	realityrift.co	https://realityrift.co/	rank_100001_1000000	train	6f13f95d81a86a4a24588f448ad000e217946aed230373ae1d0877e71190a118	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0049	155	xiaomi.com	https://xiaomi.com/	top_1_1000	train	6f9eba2843025ea44ab42fe143578234a55d8d878f873370a6dd6db5bf065394	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0040	118	vk.com	https://vk.com/	top_1_1000	train	6fc8735166e6e67574f1780f31ca8bdc4b3b77a1ca8ed30c1905fa498e2bd39f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0327	887	www.gov.br	https://www.gov.br/	top_1_1000	train	6fdc67e54bde034eff42bc98a4e44a8afd9d1aa6223d38c3d4d1984a81ee6152	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0290	784	singular.net	https://singular.net/	top_1_1000	train	707e7edbe76d9676849f31981e32159ae064772b5060cada15405cef498f6137	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0176	507	mediatek.com	https://mediatek.com/	top_1_1000	train	70fe2308e69ac4994845811b93ba91e16e8bcb6659f2ebfd21c34e4c8dac3245	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0352	1004	heytapmobi.com	https://heytapmobi.com/	rank_1001_100000	train	71706cc0b1837ef5fea68c0e6a9da9670f59251b9d7a098710478cca8f9af651	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0265	720	alrosa.ru	https://alrosa.ru/	top_1_1000	train	71af0a451d948b347a389d5a304295c39fe56ee6bb6743afc523d26265255505	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0302	810	rt.ru	https://rt.ru/	top_1_1000	train	723f1631e2d83a8994fe6862663e1c39d450a5af03441db98b1e9eec8f5460e0	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0152	437	claude.ai	https://claude.ai/	top_1_1000	train	72535779b118e87b4ba44f549fa984545f277ab2e61971e15706dd1ae3d71a6d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0150	430	expireddomains.com	https://expireddomains.com/	top_1_1000	train	7286d04b60b198688734e1f808755b3e408f802b9e6de4135844a99bf7dd55a2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0339	920	flashtalking.com	https://flashtalking.com/	top_1_1000	train	72a17b61c472b7fbff040b94959526fae2f2adbf08bcb788940a3f16d9e9611d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0033	104	achmea.nl	https://achmea.nl/	top_1_1000	train	73e4f82847274f67b348bb73229dae6608cb784cafc291520c57e295d04dc527	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0006	17	dzen.ru	https://dzen.ru/	top_1_1000	train	7431269b384baa6d92e8304ce9c0fb0beab31f8296a74e8e110f01088caa9fd6	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0476	100062	connexus.com	https://connexus.com/	rank_100001_1000000	train	74db6e476c8b321f79380edcf1917b14c5ecd54a997940350ead63882a30bb83	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0446	1219	icanhazip.com	https://icanhazip.com/	rank_1001_100000	train	76029762c65dd8864a8ad292ba293a4a016cf5481cde0ccbdb1fff03f2acb3ed	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0323	877	chess.com	https://chess.com/	top_1_1000	train	77614bc7c71930a9cfa43abd6f49dc6a444c658ad28013d48cd74f3e3781f095	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0069	218	cpanel.net	https://cpanel.net/	top_1_1000	train	77a97a8c594f80340b52d45c84465f29ebbf47599ed0068f7e2edcba5b829106	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0112	330	aliyun.com	https://aliyun.com/	top_1_1000	train	77ce40e64f3f78d227131cd22ce6e01dfc7bd33c2b5b7254e2134f3d39d1ec1a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0002	5	microsoft.com	https://microsoft.com/	top_1_1000	train	78297c3a25905334e1b97b2e86f162c48bf0fdc3f2d751d414a7a9a9618fefd8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0169	478	addtoany.com	https://addtoany.com/	top_1_1000	train	785ca4c529b31c4fe96338e49e5f9f1ebdb4d0e2f431e05ed0df2ec99d952435	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0059	192	rubiconproject.com	https://rubiconproject.com/	top_1_1000	train	78733172f8c16494e00e62e9fdf7eca40db9c6c1a8bd76bd389af78748be7ef6	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0229	628	360.cn	https://360.cn/	top_1_1000	train	79055672c74fd1984de585f1ece560674086e7ebd9ed0012aab7b179ebeaf93b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0333	905	starlink.com	https://starlink.com/	top_1_1000	train	793b082df917066ae742117132915aa1b48b919ea50f9df21c486c76015a7f5a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0210	596	pushy.io	https://pushy.io/	top_1_1000	train	79a67886c3fed5c8ab990883511000d4c2cd66fbfa38962846be0dc8745aa2fe	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0019	56	icloud.com	https://icloud.com/	top_1_1000	train	7a24c29c354374182c7e1c3467b3e4bbd9dd0fe696c26e75f8dd63445d194444	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0166	464	statista.com	https://statista.com/	top_1_1000	train	7a412b8eb3b2cede42599840d7508753d1423802fbd9a149864862a2b655d2ca	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0024	85	windows.com	https://windows.com/	top_1_1000	train	7a58699cc7bb2bc130b3bcadc5257f5d73752d36dd725ea35fed17ce00a84783	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0105	310	samsungcloud.com	https://samsungcloud.com/	top_1_1000	train	7a8e9a948644b99068688e9f1d32092f11c0be116a5e957f900bad78724e25bf	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0177	512	supercell.com	https://supercell.com/	top_1_1000	train	7aea2bcd80a00cb87ff1c48913fc68cd696e7a210c1c8203b636f7349b4caade	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0023	77	zoom.us	https://zoom.us/	top_1_1000	train	7bb4974b8430e9526e309978500b97fe0d1140b01ac5207d793a7da977626ed2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0480	100068	uksh.de	https://uksh.de/	rank_100001_1000000	train	7c533013e73cb14f8cb0bf8c15bfc2c91634378b98fc41a8f534ad2e2e21f2d3	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0301	809	a-mo.net	https://a-mo.net/	top_1_1000	train	7c94aad2254c3f09666998a546c11963edce5d791564982d1bf1e3061572d001	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0485	100078	fotohosting.su	https://fotohosting.su/	rank_100001_1000000	train	7d2432b64c97114738e33266c60e934206b0ce7de0321ae4164e445a6fb11392	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0445	1217	acesso.gov.br	https://acesso.gov.br/	rank_1001_100000	train	7d67887465d21556ee554736cc73660b00bc1393fa48b8d75b000760fe7f6e9e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0319	859	frontiersin.org	https://frontiersin.org/	top_1_1000	train	7dfdfe90fbb5ca88e1327b5da70273302b5f74b5de6bab84c62092400c18391e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0178	517	gosuslugi.ru	https://gosuslugi.ru/	top_1_1000	train	7e2d9d8c7bfbddeab5c050bc9b700bc7f6e60d88449826badcee83ca31146c4d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0394	1106	lge.com	https://lge.com/	rank_1001_100000	train	7e666d87bb558cbbf4f831741bd8f7a91a68e45eb601cce8cabf7d3788ce0621	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0477	100064	ss-iptv.com	https://ss-iptv.com/	rank_100001_1000000	train	7e810384a9572709e3f326c84bc3e45af9180dad66213e39547843168fd0245e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0402	1127	conviva.com	https://conviva.com/	rank_1001_100000	train	7f49451e536be1499e8142b061a89e62cbb6aa7bb873ce303ef857fbc21a5f05	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0426	1178	hotpepper.jp	https://hotpepper.jp/	rank_1001_100000	train	7f7e9b10190d74b590a5bd4a2b9d676f653d5c449663574da7e86665a08405c4	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0277	745	wpguardian.io	https://wpguardian.io/	top_1_1000	train	7fb746460bea5314f377770a35543ce7d986b60c3c1694137a3a0424618b3ee1	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0254	689	mobolize.com	https://mobolize.com/	top_1_1000	train	8011f1a078e46a0160e8d04b7afa12311a8bae2cfb32c43ebe0e557acbf01ef5	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0079	254	booking.com	https://booking.com/	top_1_1000	train	80286a45ee7074fb90c8d2b9606cde698856de919aeff19509b91c3452285a0c	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0111	329	name.com	https://name.com/	top_1_1000	train	81a36ca7d632941e81896721c5c4c79cf5c5b3d8ae2c795f3bd665239604c9f1	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0252	685	mega.co.nz	https://mega.co.nz/	top_1_1000	train	8377c2658d4a9b71eaf7c8e25e05e16a0ac7e879bba1497d778afff6ce23e858	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0217	613	onetrust.com	https://onetrust.com/	top_1_1000	train	840116b74944fa5f098ad500e63b7c7b9d59829351379a9419901541292c96e9	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0233	634	dyndns.org	https://dyndns.org/	top_1_1000	train	84130d3883c65d9dfb2da0959f48b7dd46a832bf1763de76b4c673222045c90f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0417	1163	dafont.com	https://dafont.com/	rank_1001_100000	train	85b859246ca482de98bccbf150c495c2048f6b74d6db5e14b04b17def8ae5a15	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0010	26	amazon.com	https://amazon.com/	top_1_1000	train	87129a2f9b887c5f08bf9f93a7e5bd2677758093e6e5d77722d73df5e81f0a92	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0041	121	afternic.com	https://afternic.com/	top_1_1000	train	882fc2b380cb92ac392d1e45d504b086752377c7a9c8bd637c8705de89716534	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0350	949	netlify.app	https://netlify.app/	top_1_1000	train	88700caf69d37ed52c73c6b5fc3d2e45ac8fdcd93f1de3085f05be7313f77013	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0197	571	icloud-content.com	https://icloud-content.com/	top_1_1000	train	8880754678ee945828d5b51185b6669cd7cee1c5dc887eaac3956ded4ea16d94	proxytraffic-realistic-v1-formal-t0-domain-split-v2
