domain_id	rank	domain	https_url	rank_bucket	split	split_key_sha256	split_seed
domain0039	111	outlook.com	https://outlook.com/	top_1_1000	train	6f829f336e66876463df3808042c7c9f04997022cb7b773bb73222020e6e26b0	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0241	634	dyndns.org	https://dyndns.org/	top_1_1000	train	70642e3e21f278b83ea0895eb4891c68ca03fa1809b8b5495655a3cf1f68ea8e	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0301	791	apnews.com	https://apnews.com/	top_1_1000	train	706e5f8d1213613887b3457ca05c8ea79d89f0c031136c5e047834f861a95a17	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0269	707	ya.ru	https://ya.ru/	top_1_1000	train	715e600e961a444cbc3591ec728fd3a5bb2f6dcec00517ccb4913f474d834eb6	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0086	262	meraki.com	https://meraki.com/	top_1_1000	train	71bb2a6ffdd0b335c3748e3c650c240240a6323a7be43cdd238d5d283365d6f4	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0172	464	statista.com	https://statista.com/	top_1_1000	train	71ef87985d37569ebaf2c55912324380035a33e38249c7e05fa9e11e0292a902	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0238	629	cdnvideo.ru	https://cdnvideo.ru/	top_1_1000	train	72339196cc9e87aae766aaad3bdb76c322fe4e7dbfbfda857da1546930afd2f0	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0333	884	biblegateway.com	https://biblegateway.com/	top_1_1000	train	723a5e83f428aa889a84ee8a823d647f958e63a9a60c6311689ee148cdf463b6	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0183	506	amzn.to	https://amzn.to/	top_1_1000	train	724148786205ee1a5dbe9a00f96aad0bebc06385330453081e66612e8ba19f5f	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0303	798	ameblo.jp	https://ameblo.jp/	top_1_1000	train	7276d004913f7b1cc5bd6bbd2d7a93ae882cfd6f98681f3f9f01b04701c08d32	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0192	537	okta.com	https://okta.com/	top_1_1000	train	7312d05d8256b95322d0f12e55f0d2ed1e3e8dc7f649bca1faba7e9e9ce85bd8	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0208	576	teamviewer.com	https://teamviewer.com/	top_1_1000	train	73a222d2af52a359f9666eed998d6b617182eb7fe04f537f6fa4439661c30440	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0012	29	bing.com	https://bing.com/	top_1_1000	train	74069e04e0dec493529dc76479a7a1ef4cdd90b56f2a134b7cf0a1fe6f9bec36	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0232	621	jotform.com	https://jotform.com/	top_1_1000	train	740ff4ea932c1fbcfd4acc281d6f4e7a1972c9c17f41f832d2c294fd8b0eb245	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0011	28	azure.com	https://azure.com/	top_1_1000	train	74fd93d5a34d45d5374b2fe4deef98e85af0e209b03bf9e4f2d7e2a7459e3870	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0195	545	squarespace.com	https://squarespace.com/	top_1_1000	train	758c78872a77406cf2e18bb7df4b0e3ae081c343a6ab0a3d3d35d1ba0cdfe190	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0123	352	slack.com	https://slack.com/	top_1_1000	train	75bde0fe466874e050661069ade2a5fb89ebc8d2d42dcedec74a64176fb3d213	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0194	541	capcut.com	https://capcut.com/	top_1_1000	train	75f2450743a7d75f2ad5f200473f13418a1dc7f2ff838e3bed1fc51a8e28ab9a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0257	678	optimizely.com	https://optimizely.com/	top_1_1000	train	7607127b1ee9bee57de69a4bc28d3d0506fd90a4d03e57bc2ef34a037ca6851d	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0327	859	frontiersin.org	https://frontiersin.org/	top_1_1000	train	7637d1cdc287de11b708b7c1469a2ac5cf6855cf3635656d8b901d5be5c426b7	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0291	766	bestbuy.com	https://bestbuy.com/	top_1_1000	train	765a584088aec9f924b6d0f1a2322b71bb27d94996410f31818ed42fd8c10b2f	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0193	540	jquery.com	https://jquery.com/	top_1_1000	train	76c4abcbaf8cd50a16ba3324bf25fc9dd44015b710d088102053ba2326696f40	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0186	517	gosuslugi.ru	https://gosuslugi.ru/	top_1_1000	train	77c7a13807fd6b3c6d9acf0dc27b7dc5f1e608037542f8cdbe889aee1a83ff80	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0051	145	intuit.com	https://intuit.com/	top_1_1000	train	77eb7f7a07d627527f3bad0b5a389ba84b6f6ca744f6bbd3ff282f7e58352c75	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0090	273	springer.com	https://springer.com/	top_1_1000	train	78762e7b6500f0321383eb67be689e887fc0a0ef3756c2e31c28be943966d1d5	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0155	425	temu.com	https://temu.com/	top_1_1000	train	78cbf1b57f2ea625f59203f84c3311939d9a5a62a9f58a267e796f373d58f711	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0319	834	no-ip.com	https://no-ip.com/	top_1_1000	train	78d6409ba9aff949af747f3ff9d06186673b69fe58aede5ebe04ff96b819bb1e	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0277	733	abovedomains.com	https://abovedomains.com/	top_1_1000	train	79131e4e2979e6d84b670d353e8b0094aab6fc52a1ddb29789a16563cfcb6459	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0320	839	me.com	https://me.com/	top_1_1000	train	7915378423c1cf7fa5c2b31526d571a6b1b45ef21b2226fd812715871caaa2ef	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0029	93	samsung.com	https://samsung.com/	top_1_1000	train	7954defc6608856c1aec3488caa67f948c02c4729ea7d9b1a27fef0e5b73d596	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0135	376	ip-api.com	https://ip-api.com/	top_1_1000	train	7aa6e71fe145b00e7c2072996dc11aac05710030f3a9bc751f755b2a19d5c591	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0171	462	mikrotik.com	https://mikrotik.com/	top_1_1000	train	7ad7313af87a0f308fec8763bec195b35348a2f602a948dd6020116b33ee77d1	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0220	601	wix.com	https://wix.com/	top_1_1000	train	7bbd5126d19ca65a8c77851ce659878c5875755d80968e75d41c98f9431b6eab	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0252	668	outbrain.com	https://outbrain.com/	top_1_1000	train	7be846a92bb892764ff67b9f49129448c11f3630e25d4478ea849425ac1817f4	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0168	456	speedtest.net	https://speedtest.net/	top_1_1000	train	7c79ef3ab4e939d2416818c12e1ee10100b25603d5a9f57f0a671f47bfcefe71	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0304	799	teads.tv	https://teads.tv/	top_1_1000	train	7c8b25c2f8e6b8d8f4cbf9c43e34171c2166fc348b8ba5dc41e88dfa61077558	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0228	616	webempresa.eu	https://webempresa.eu/	top_1_1000	train	7d0b2c35a1756cd80329523aff378a3a7675d33573ad12303069abdcc4d43f8d	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0211	580	shopee.com.br	https://shopee.com.br/	top_1_1000	train	7d58d695abec27fd17d59fae8b5e718772597e6e2c29cb331aeaededfb60292a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0004	9	apple.com	https://apple.com/	top_1_1000	train	7dc99f65b177947cf09b456c7c3f9794619b76d7a76b74a79554a034fc9aa223	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0137	379	amazon.de	https://amazon.de/	top_1_1000	train	7e2bda906a577b9a25b2daa338dc4fc8e1d1069be507368bd32137c92724ad7a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0343	905	starlink.com	https://starlink.com/	top_1_1000	train	7ec949759e6fac2dea63a42bcc071ea2e0f98a6c7811527accbc3e548761b92f	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0251	665	cbsnews.com	https://cbsnews.com/	top_1_1000	train	803673352b3225349a690cc12603f1263bc1bcc0a34be1239f11bc0e694cd91b	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0191	536	amazon.co.za	https://amazon.co.za/	top_1_1000	train	804af52d31d1104a4700f545e44e9d0ede2b0ba8429fdd798cc77eed70fc7f44	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0262	689	mobolize.com	https://mobolize.com/	top_1_1000	train	80a4d498d122e9144ecd58ed01848e1b034b5bb76354d5821152b87c02ad54dd	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0285	745	wpguardian.io	https://wpguardian.io/	top_1_1000	train	817dca631b6065754dafe92e8dc3177298dd9dc3c47c11757374d3c1045b4975	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0167	455	sina.com.cn	https://sina.com.cn/	top_1_1000	train	81869efb91a92dbcd9236988c5b24a91800462f48837e60e3aa52fda107c57d7	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0174	474	arxiv.org	https://arxiv.org/	top_1_1000	train	81e34fdea8339807ffc1599d5e5330e93d44c7608f61aca6512c2bd9b62d6e64	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0176	479	ivi.ru	https://ivi.ru/	top_1_1000	train	82f5f193237c3668913c49d5881dabc990470eb33a579cd97d2c4132a38e5c18	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0258	683	dotomi.com	https://dotomi.com/	top_1_1000	train	8414addb1db205ef9f97b7e2761a03a01dd3dcc0a54d888bd4a572ff60829003	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0031	96	nginx.com	https://nginx.com/	top_1_1000	train	8530e2e6185fbdcdce4d0e04c4a41eddfd5258405aca62f4ae14523e0ce9b58c	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0334	885	worldbank.org	https://worldbank.org/	top_1_1000	train	859ad19f40b12c7d9bd523fc11f6217979908d9fe6fc5859fb0d6c1b69926319	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0295	778	gumgum.com	https://gumgum.com/	top_1_1000	train	85d74bdfa19a63d91358bfc5d29f82e6e019730934937888ab2a41715f93adba	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0153	422	amazonalexa.com	https://amazonalexa.com/	top_1_1000	train	87bc8b5dcda4d1e765bc47cf8c25fb07c40a838bf2629a5b31dc57b4c64f5970	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0177	485	adriver.ru	https://adriver.ru/	top_1_1000	train	87c621f9864c64cb6a47a3575154b6efa981df64f4c0e6f3499bc57c42fa91a7	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0026	81	baidu.com	https://baidu.com/	top_1_1000	train	87e3432ca133ee0b3264ef40d12760ef6e2fec1d0ee243f39944b3f7ce46bd0d	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0230	618	atlassian.com	https://atlassian.com/	top_1_1000	train	87ed7f2e48f99c7baf1b0178c35bb5cb7813cdd1088e8681c7ff762f79a8d5c5	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0214	589	ca.gov	https://ca.gov/	top_1_1000	train	89b3dbfee0f5eaa029eaad0ee31ca86cc7c432d65b75d650358bd04dba8ea979	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0266	702	kick.com	https://kick.com/	top_1_1000	train	89bd226eea818bce75ef989dbc7d2a0ae3010db4972966393e82606713031298	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0175	478	addtoany.com	https://addtoany.com/	top_1_1000	train	8a387ae42ddba4c481a8c3d3801c89d77cacae144c0df19fd3c939a3ffac4641	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0199	557	noaa.gov	https://noaa.gov/	top_1_1000	train	8a4830972aa845c85830dcd0ed9bb2aa30ef6c5fcfdeb32b72d0367b943a51eb	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0328	860	arcgis.com	https://arcgis.com/	top_1_1000	train	8b85eb87949eec7bd208709e4429df36a3c9d7e95b9efae8bad891e3a8120355	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0025	77	zoom.us	https://zoom.us/	top_1_1000	train	8d380466355bc2a1d77f2d97a0d235bac3750a710320dea2a0b926b16aca866a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0001	2	cloudflare.com	https://cloudflare.com/	top_1_1000	train	8e260a96efc009cceaab03c59042d45d945611983a94d91c8c288e3d26a96419	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0071	216	pages.dev	https://pages.dev/	top_1_1000	train	8e4906c59f25be6b2c7bcfd3b6c2b2ba427178f6921f5576dc93db00d6e9efed	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0147	400	dropcatch.com	https://dropcatch.com/	top_1_1000	train	92351ed5a91714fc65ac589af76af432617dd4d8f852e872b5bc44adff88ad26	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0287	747	mlb.com	https://mlb.com/	top_1_1000	train	936baa8630e52a5a805fa78dadee44ac88e32165c886f6acb559e45a37e3c0d5	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0138	382	selectel.ru	https://selectel.ru/	top_1_1000	train	941a4b1e1b3fb3cb7f77b592d606b09ca262d9e23e2215285dc3044222e12f24	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0240	632	techcrunch.com	https://techcrunch.com/	top_1_1000	train	9436de7f86f82d0d17788d6848f78d2d82df18f61856f3195e7c87354ee04386	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0279	737	ring.com	https://ring.com/	top_1_1000	train	9438e4b0790be4fa725dbd3c69ea2c8ea0e454fdabfcb032dc2fe3fd00290832	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0217	594	playstation.com	https://playstation.com/	top_1_1000	train	96007194c461dd42b5985a007d948887b668407b0862227aceffd2d8e1086012	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0069	211	t-online.de	https://t-online.de/	top_1_1000	train	97771a8a1242f2df7e3856d3bb18ed05bd31902a9ccb1ae076044e0ac362ea36	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0322	841	zoom.com	https://zoom.com/	top_1_1000	train	97955cf32ad286a7df30475265eb434715172ce5dad5d19cab068a5470fb32e8	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0067	206	doi.org	https://doi.org/	top_1_1000	train	99a597a56eb8154ab8a5c5a9e3c2d8743c98ed8c0bfbd466cb39cb1bd5dfb3cb	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0057	174	shopify.com	https://shopify.com/	top_1_1000	train	99a6a4067cd332ff92707645dee88e8428c33193f7d6871286c8040786ee8c20	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0302	792	verisign.com	https://verisign.com/	top_1_1000	train	99e5005deb59a0049a241ad20b8edc7a287722ec0c86d63c12f73743c16f2412	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0317	823	theverge.com	https://theverge.com/	top_1_1000	validation	99eb7fe54a38fe94083c06d0b222c1e7aaf7d99028fc53c8ea83ee7f0e4e7829	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0256	676	cnet.com	https://cnet.com/	top_1_1000	validation	9b54aabbbee9361217daa5cb3f9a450b1c859be25aa797578b1d778d3e779e01	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0267	703	fifa.com	https://fifa.com/	top_1_1000	validation	9d141ee5fe4c92328ffd2013b5dd667b2082c65ffd0a931f4a0226ed2fd478b1	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0136	377	plesk.com	https://plesk.com/	top_1_1000	validation	9e168bb15d2c6bb766d62133e9ea91863c4f6de5fe84231e8f15597f6fa887e4	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0272	716	parklogic.com	https://parklogic.com/	top_1_1000	validation	9ea649ae22c8268adf0698f4080c45c62c33c975808e50f9286b7b26b60272fd	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0072	217	mit.edu	https://mit.edu/	top_1_1000	validation	9f0000d32baede62f00de91975a32a062427c7e549754ad0bc34a718d87caa09	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0332	877	chess.com	https://chess.com/	top_1_1000	validation	9f470493d941277aa881ee03cf0aa4a9a7a05df12baf41eb69ecf394f151ac0b	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0341	897	kleinanzeigen.de	https://kleinanzeigen.de/	top_1_1000	validation	9f65031acc99ff81a32415aa520ea0bc6467a99d38b1426b84ee410e9f077cfa	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0185	512	supercell.com	https://supercell.com/	top_1_1000	validation	9f81bc327fe9e151ef548e405fb21cddb0af21a509f5129c1ca638404758b550	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0212	582	target.com	https://target.com/	top_1_1000	validation	a0553258a548fdf89febe2660bd137d679bf34d573efb5ace04c4249ab2d5b96	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0202	561	cornell.edu	https://cornell.edu/	top_1_1000	validation	a093c144e963aeb61dddb2764596fb584c0464fe535d98d9b81692e5ddd99adb	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0248	656	stackadapt.com	https://stackadapt.com/	top_1_1000	validation	a15afac227137de8302e62dc65c09455585ea3eb1d5a580c2eefe6630284b46a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0338	892	jetbrains.com	https://jetbrains.com/	top_1_1000	validation	a369973db43de70f8aa00663f98da35b4877f1d7c74ace954000a977c8459b93	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0255	674	meta.com	https://meta.com/	top_1_1000	validation	a3cb5f1c2c189203df999c4c0eb414e33a3fea4503fe5df16ef6ad581f595bf4	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0058	176	mts.ru	https://mts.ru/	top_1_1000	validation	a46555ac65b503767b389af746e8cc0ce8ae49a3838b9eb531419594e2a6aa3b	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0109	310	samsungcloud.com	https://samsungcloud.com/	top_1_1000	validation	a4db8df7fbc1886e77c63e52107b50bc4c153c15d34a3aa9ee7ff29923c7ad55	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0209	578	grammarly.com	https://grammarly.com/	top_1_1000	validation	a5984df850d3eb25486cfa4c8bd0c11ba9a81d69b2eb3c414419d04269b0613d	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0278	736	cursor.sh	https://cursor.sh/	top_1_1000	validation	a6e33fb89c0944850eee39a8a562a24b7db766430812578e1091ae09310c69f8	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0296	779	adjust.com	https://adjust.com/	top_1_1000	validation	a79328c32b9215d5f04fe17ce7beb6895d1fe5401af3de3939d847e0634924d3	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0224	612	surveymonkey.com	https://surveymonkey.com/	top_1_1000	validation	a84b4e5d8cf43b54bb74f9166c8f83a60d5be931f762e82abd865c2e051e98e2	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0115	329	name.com	https://name.com/	top_1_1000	validation	a8aa39fcb70f9050de97d8e437f382b2de5c2165006fca1dfc6d5cf555e77c6d	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0242	638	amazon.ca	https://amazon.ca/	top_1_1000	validation	a8cfad865b213f6c775455242cf7fd25a8a4548e653f462aaa4107789af3907e	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0290	761	airbnb.com	https://airbnb.com/	top_1_1000	validation	a9affd1c34f00397396f1dbcda61de7bfc82a9bf6d7f6db6be8451a49bb16c31	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0055	167	applovin.com	https://applovin.com/	top_1_1000	validation	aa35d54146d6008768eb9fd3183b54f972912123d876a5d269985f1b87892ffe	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0021	64	msn.com	https://msn.com/	top_1_1000	validation	aa74b13394387fba6aa0893b11e79dca2e281967d464c2e3e33919c7ebb15f9f	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0253	669	fontawesome.com	https://fontawesome.com/	top_1_1000	validation	ac3665fb2d4a25b7f934294b4a2f590c43e676eda2e118434750244bfb9618f2	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0200	558	cookielaw.org	https://cookielaw.org/	top_1_1000	validation	ad32c50781c208c3126883480cc847d6433b61c9f7e93e33ea3ea35e62eec56f	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0034	102	nic.ru	https://nic.ru/	top_1_1000	validation	ad40b4a6afb63bc516be10ddc71abd51de6a5a9218a38e492d8a89ae000720b7	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0347	918	rocketmoney.dev	https://rocketmoney.dev/	top_1_1000	validation	ae3528a9ad76958e4526b692f188697e1f29ed79fe7a8019502e4a8c663c34a0	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0231	619	uk.com	https://uk.com/	top_1_1000	validation	af683dd09689065b2a2a6ae81f6e06596105ddac72c48fed98d9e479f9869d0a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0122	351	att.com	https://att.com/	top_1_1000	validation	b0260504d00f3bc49dd3bd910e7963f998c904f250c163167ca56d683e284d13	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0068	207	miui.com	https://miui.com/	top_1_1000	validation	b0558bd6440f2804c7fa984954977268f0b83c96fbe2926d028f024ae4fd5ac0	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0117	333	smartadserver.com	https://smartadserver.com/	top_1_1000	validation	b06cf7eaf1f701ac0603941bbc87c2bbdae554f8c3ba545a4b79271870b990d3	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0112	321	datadoghq.com	https://datadoghq.com/	top_1_1000	validation	b10e77e96b6720f492f8a226796f7722b214b5d83b6b3b1891cedddba623fcc7	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0157	433	espn.com	https://espn.com/	top_1_1000	validation	b291aaf372e361716266980674b14c6a35476792d0f7918ede9302a4e6cb74fa	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0080	250	hubspot.com	https://hubspot.com/	top_1_1000	test	b35bbc0452b07d705ca75972e7638cb292828eb6b90780cdb7c4796466e1e1a8	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0013	30	github.com	https://github.com/	top_1_1000	test	b3bcba5f07374dced603dc13b6cabc19bc0089cff65aa1a7b1073e956025928a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0144	391	nasa.gov	https://nasa.gov/	top_1_1000	test	b431fd5e150d250038657cba3094bf6926fdc96ea576431c917310cd335734f7	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0237	628	360.cn	https://360.cn/	top_1_1000	test	b46612d72ac93ee612546363e05a1f0761b149fa3546d313877898fb35e52249	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0049	127	apache.org	https://apache.org/	top_1_1000	test	b473f8437809723aef9a7a92b6dcaa2810c0abc00a54e822a51e9edc42fc2a4c	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0140	384	ezvizlife.com	https://ezvizlife.com/	top_1_1000	test	b546ab6bc1d5649da06d88d30a2c86e5ebe22eabaf218e6af43d070ef0f6fc81	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0271	711	wps.com	https://wps.com/	top_1_1000	test	b5bd7e647a14bae37cd42bd31eb0b29dff53db0697d8f9961271388a15da107a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0126	362	google.cn	https://google.cn/	top_1_1000	test	b5c6a8be6795bb3266ec230a811f670cc32af5276d049efc6a2d8461900baef8	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0063	192	rubiconproject.com	https://rubiconproject.com/	top_1_1000	test	b69ae4e1383cabc1ca09a69adee72b142b760bccd68d64c862949c6701f934ec	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0235	625	free.fr	https://free.fr/	top_1_1000	test	b6cbe961ffcc2edd1f41eb243fecad92b294618f835f6bdffaec2380d7c7d03a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0037	106	ui.com	https://ui.com/	top_1_1000	test	b7498f0ee6ea18a828143041857688f98edc774c28947ee9a9e1130020f82b65	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0349	920	flashtalking.com	https://flashtalking.com/	top_1_1000	test	b75928a151a4b75086d98f9c8279003fa4bf2f9217008de59f7662548fe318eb	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0033	100	yandex.ru	https://yandex.ru/	top_1_1000	test	b78623d61bd7f4ddc14ee4df46e0cd3bcd03d736a9b431f54fe2e322ee8001de	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0311	811	mixpanel.com	https://mixpanel.com/	top_1_1000	test	b805a901098fb37d55c60edf7148d35a4ae9b1052d4faa54bde9a68a07bc8040	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0249	657	amazon.in	https://amazon.in/	top_1_1000	test	b952b1c5d6af52f8392e2a20dcb55a661baa1ea496fc0fd884f56cf5c9d8201d	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0087	266	ibm.com	https://ibm.com/	top_1_1000	test	b96453499467a1091a8416c3e1d45b58677f54ad6780a5edcfb1b7bf02f0afaa	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0150	407	netangels.ru	https://netangels.ru/	top_1_1000	test	ba5296075bf144ddbd7b02a3730706873e1505d53aaff96dd4c0ca673bb9b468	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0083	254	booking.com	https://booking.com/	top_1_1000	test	bbc15992beec68875e965277f60d8628de66378bc8fe932fa5b174943737bb51	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0342	904	ys7.com	https://ys7.com/	top_1_1000	test	bc3ea50e9847b42844d8e14fbca8b33bdf2e67e75ab8144d7d35f7b50c47942b	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0091	276	forter.com	https://forter.com/	top_1_1000	test	bc74693e56867544de0b7e09ccbc90bf8e63ebd2ff85cefff1479f2e43144e91	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0018	48	skype.com	https://skype.com/	top_1_1000	test	bcd46257ece62399a36c7248df3b2f4159913cff0ca72542c418eafea496b571	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0329	870	lwsdns.com	https://lwsdns.com/	top_1_1000	test	bcd58e61e87ea222c5c220a8f09bed6fa46a3d1e326d07d6d47c2bd6310a344a	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0264	698	mailchimp.com	https://mailchimp.com/	top_1_1000	test	bcf0ff1f06823ce6aa3cfcaa5ee7b006085b2908d98d98f47c2eb6515a45cc86	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0125	359	media.net	https://media.net/	top_1_1000	test	bf686f298031a546a8af4e25b06b3df0c4eba06c04996d96230d9c0136ed214c	proxytraffic-realistic-v1-formal-t0-domain-split-v1
domain0244	641	ovh.net	https://ovh.net/	top_1_1000	test	bf832e3d0e0e412f0b45cea2f743c0400758501d70c420aa7de3b99aabc654d7	proxytraffic-realistic-v1-formal-t0-domain-split-v1
