seed	split	intensity	pair_group_id	plan_path	plan_sha256	domain_ids	domain_split	browser_version	playwright_version	generator_git_head
seed029	train	light	seed029_light	/home/etip/datasets/plans/realistic_v1/t0/seed029_light_workload_plan.json	12369f9811f80dc8f2dec72a63297eee55165fa55303f2a472c88a94ac5a3345	domain0252,domain0078	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed029	train	medium	seed029_medium	/home/etip/datasets/plans/realistic_v1/t0/seed029_medium_workload_plan.json	3aca357f442987f32ee156c444229eae397d9185f6f5470cb3568cd585f0b629	domain0174,domain0351,domain0352,domain0315	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed029	train	heavy	seed029_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed029_heavy_workload_plan.json	b9d4ba03258f25c25392b56639acf8e48c20649321d60636114f48233140bbe3	domain0426,domain0014,domain0439,domain0363,domain0337,domain0138	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed030	train	light	seed030_light	/home/etip/datasets/plans/realistic_v1/t0/seed030_light_workload_plan.json	4996914ca1663375b879cedcf84b08286ff1863ec84c4e36910baa303c66ff34	domain0325,domain0405	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed030	train	medium	seed030_medium	/home/etip/datasets/plans/realistic_v1/t0/seed030_medium_workload_plan.json	7665e870bb9b8fc7c83010087888d35722235648dbf70b5eec5030e4f825151c	domain0488,domain0060,domain0245,domain0079	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed030	train	heavy	seed030_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed030_heavy_workload_plan.json	c6baac5e677966a3e8e3087c57dcdbc7b8341bdc3b0846e60873c632f820bc4c	domain0099,domain0471,domain0056,domain0121,domain0205,domain0355	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed031	train	light	seed031_light	/home/etip/datasets/plans/realistic_v1/t0/seed031_light_workload_plan.json	120244f2ec203ba3788644504616484173cccf7b677c677c3b3da2c08ff470f2	domain0065,domain0257	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed031	train	medium	seed031_medium	/home/etip/datasets/plans/realistic_v1/t0/seed031_medium_workload_plan.json	7240ef3bb530c0b6ad04f419daf20219da49236af360a5af65366bb8be2b7ac8	domain0301,domain0304,domain0355,domain0441	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed031	train	heavy	seed031_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed031_heavy_workload_plan.json	e173026e6ae16689f8334a44d5ea905b8bd2e34ce87a40abcd1461bb73544f1c	domain0379,domain0172,domain0327,domain0204,domain0056,domain0279	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed032	train	light	seed032_light	/home/etip/datasets/plans/realistic_v1/t0/seed032_light_workload_plan.json	50ca7d3a5b527adb8fb4dee6b4ddc07a866ae22b318a5a4e2e43a53e6eb6a3bd	domain0064,domain0205	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed032	train	medium	seed032_medium	/home/etip/datasets/plans/realistic_v1/t0/seed032_medium_workload_plan.json	2a4b0690a0e0284df1a113e27c51612f244389a781c7b678903aca9a2fe41a97	domain0149,domain0327,domain0302,domain0380	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed032	train	heavy	seed032_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed032_heavy_workload_plan.json	40c8f2c581bbb8fb3bc1ee27f0edcb2c1c7889274561f461c2621cf2522bf52a	domain0351,domain0488,domain0440,domain0149,domain0197,domain0307	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed033	train	light	seed033_light	/home/etip/datasets/plans/realistic_v1/t0/seed033_light_workload_plan.json	a4cc102229a06070d07800e142188757a6012d160876bfce85d2ce4010d2c4e6	domain0205,domain0437	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed033	train	medium	seed033_medium	/home/etip/datasets/plans/realistic_v1/t0/seed033_medium_workload_plan.json	090b982f3106ef4dae44894578d050726dcfec310551cd658d585e7966a00519	domain0106,domain0458,domain0026,domain0024	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed033	train	heavy	seed033_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed033_heavy_workload_plan.json	f3a44700341977b616e2d5912e9c435bdf5b2f44ae1d6c220df80215a39d15a5	domain0476,domain0149,domain0448,domain0031,domain0145,domain0113	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed034	train	light	seed034_light	/home/etip/datasets/plans/realistic_v1/t0/seed034_light_workload_plan.json	0b4ed48dc437902c52368aadf4177e458a6388b64709b160b1329ca50b1dca07	domain0291,domain0057	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed034	train	medium	seed034_medium	/home/etip/datasets/plans/realistic_v1/t0/seed034_medium_workload_plan.json	45d2232d5a17697f44f91406c061f94215bae5b3c5e4e21ac6611a43abf97f9b	domain0196,domain0252,domain0465,domain0390	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed034	train	heavy	seed034_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed034_heavy_workload_plan.json	47b80d05b527f7951ddf8fc70e9d031163fda4c70d3f7b77c74ba1e0dec3c4fc	domain0245,domain0089,domain0422,domain0251,domain0129,domain0423	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed035	train	light	seed035_light	/home/etip/datasets/plans/realistic_v1/t0/seed035_light_workload_plan.json	2e001979b0c17a3e793129e91a4688bd62e438b80ba8775fcc209adfb6da71f5	domain0418,domain0472	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed035	train	medium	seed035_medium	/home/etip/datasets/plans/realistic_v1/t0/seed035_medium_workload_plan.json	d843e9524d44fbe63ebc767f04fabcf6479984c4defdf10273b5e7da170ba306	domain0463,domain0023,domain0053,domain0182	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed035	train	heavy	seed035_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed035_heavy_workload_plan.json	7ce8197a784fc9a2fb3d89035978c5d4cb82a26adf77b755e01e870da4a9cf42	domain0323,domain0493,domain0057,domain0298,domain0492,domain0098	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed036	train	light	seed036_light	/home/etip/datasets/plans/realistic_v1/t0/seed036_light_workload_plan.json	428a980ed8d19123354c8a0220d50fd910ad25bee13419c9cb8773d1ae82ceb2	domain0241,domain0402	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed036	train	medium	seed036_medium	/home/etip/datasets/plans/realistic_v1/t0/seed036_medium_workload_plan.json	d1e9d49f893052231c296728fde03e3efecfecefc50e4aee819cb7366280ab08	domain0275,domain0431,domain0476,domain0148	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed036	train	heavy	seed036_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed036_heavy_workload_plan.json	a54f65d920f572156e699c71fb702d36892ad6c0c8696aa301bfa429c3e85a41	domain0354,domain0223,domain0142,domain0017,domain0283,domain0383	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed037	train	light	seed037_light	/home/etip/datasets/plans/realistic_v1/t0/seed037_light_workload_plan.json	d6e5f93bc22f6f2f303e0adc5a9a23336f8bf0dbc332995631fc4580532b7b42	domain0320,domain0198	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed037	train	medium	seed037_medium	/home/etip/datasets/plans/realistic_v1/t0/seed037_medium_workload_plan.json	aeb0547d9e82e4fa2d3e96215abfb0f06642f0504035aecf45b75a0ce0e8ef61	domain0119,domain0312,domain0085,domain0104	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed037	train	heavy	seed037_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed037_heavy_workload_plan.json	2560cfecee540b5949b4f69c44ff0a21a8e8bdaab39111b1da9e61348b29e45a	domain0004,domain0339,domain0042,domain0003,domain0220,domain0291	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed038	train	light	seed038_light	/home/etip/datasets/plans/realistic_v1/t0/seed038_light_workload_plan.json	44d0867411d3343a844d72316ed1d7136e7ed70df42dc3c4744587b035c7223b	domain0095,domain0293	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed038	train	medium	seed038_medium	/home/etip/datasets/plans/realistic_v1/t0/seed038_medium_workload_plan.json	13b65c8354d78888910dc2fb67aec5a3c86c2324d29c6ef7e2811015666d9fe1	domain0214,domain0390,domain0414,domain0107	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed038	train	heavy	seed038_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed038_heavy_workload_plan.json	cb9a0b8ca9eec4dc67f4b89a80b09c5e8880d605a068c41d340af7d5af358c62	domain0100,domain0153,domain0233,domain0183,domain0074,domain0103	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed039	train	light	seed039_light	/home/etip/datasets/plans/realistic_v1/t0/seed039_light_workload_plan.json	4c1588a1f6c38f3c8a2246bf6928b2a9600b794ecca0e2e3521b7071fa846dc5	domain0015,domain0121	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed039	train	medium	seed039_medium	/home/etip/datasets/plans/realistic_v1/t0/seed039_medium_workload_plan.json	74bbd72a4886aae46ff0c9a26c520a3a53fb267eac85d37376dcb5defac92a4c	domain0039,domain0192,domain0106,domain0446	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed039	train	heavy	seed039_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed039_heavy_workload_plan.json	89fee1e68071359581f643ad0569a786f3b425a85a2e746041a5fba115d62a84	domain0488,domain0276,domain0289,domain0465,domain0099,domain0029	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed040	train	light	seed040_light	/home/etip/datasets/plans/realistic_v1/t0/seed040_light_workload_plan.json	1c266db77767e60568dc46c3f8b802ae5565f18b9a2c5f55209b2595deba37b3	domain0176,domain0056	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed040	train	medium	seed040_medium	/home/etip/datasets/plans/realistic_v1/t0/seed040_medium_workload_plan.json	0fe2c94fd87d069f319db0de1e4a608d3b9b5bf702b8715959605605c31a1f57	domain0383,domain0176,domain0266,domain0079	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed040	train	heavy	seed040_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed040_heavy_workload_plan.json	a06faebacc3f56e977f74c3c57cc2edec08e3e8664ca7be9f02bd71711bc166f	domain0391,domain0414,domain0386,domain0263,domain0266,domain0134	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed041	train	light	seed041_light	/home/etip/datasets/plans/realistic_v1/t0/seed041_light_workload_plan.json	77508b853ca391eedcc2afb75afe8dda6c861652cba6cc1324d616b3223b20b5	domain0387,domain0458	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed041	train	medium	seed041_medium	/home/etip/datasets/plans/realistic_v1/t0/seed041_medium_workload_plan.json	69770c059ec5b44098328cb973ff5b60006b2089fc916cba7da1ca6e061362e1	domain0328,domain0292,domain0265,domain0137	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed041	train	heavy	seed041_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed041_heavy_workload_plan.json	f8ffc3d9e3d47e9f5af4a02114d65e01b10b6ca3b87abf8827c810ec4547d4c2	domain0064,domain0473,domain0291,domain0180,domain0275,domain0176	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed042	train	light	seed042_light	/home/etip/datasets/plans/realistic_v1/t0/seed042_light_workload_plan.json	7715fbc3919aef0306f447aecc94b7aecc28371b5a0a13b74f2d50e2eb0709b2	domain0257,domain0333	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed042	train	medium	seed042_medium	/home/etip/datasets/plans/realistic_v1/t0/seed042_medium_workload_plan.json	573407ef1311e0aa3f1611a96faf194c1fe4b37b5f1802fa89c0673c88e08896	domain0214,domain0427,domain0057,domain0006	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed042	train	heavy	seed042_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed042_heavy_workload_plan.json	17fe351ee342e88342c9526fc23f1910c40afe5f4fd8b72754c947e3aeda4390	domain0192,domain0241,domain0134,domain0420,domain0491,domain0478	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed043	train	light	seed043_light	/home/etip/datasets/plans/realistic_v1/t0/seed043_light_workload_plan.json	3e83a17d3cf986c31eaf07701d871057db549b95d0d99d8362c7e0de626d0d63	domain0074,domain0402	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed043	train	medium	seed043_medium	/home/etip/datasets/plans/realistic_v1/t0/seed043_medium_workload_plan.json	5800986e6b14eff477285b0d4a14fed0ef75dc45fe896db0d86dd5818cfc3322	domain0133,domain0057,domain0176,domain0307	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed043	train	heavy	seed043_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed043_heavy_workload_plan.json	02153c295e0337107805fe53690f3cbf6bbf3ab73c4945b15ef5182e519e56fe	domain0232,domain0175,domain0229,domain0384,domain0206,domain0040	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed044	train	light	seed044_light	/home/etip/datasets/plans/realistic_v1/t0/seed044_light_workload_plan.json	148378e32cea0a7406a802ff5c634c0a5891285d5d524e4f6d593979a5a18e72	domain0214,domain0078	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed044	train	medium	seed044_medium	/home/etip/datasets/plans/realistic_v1/t0/seed044_medium_workload_plan.json	312e87422897139758e2dddfdd853106b0470b0aa9f52f4bb2db6dd8ab861a2f	domain0425,domain0003,domain0186,domain0195	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed044	train	heavy	seed044_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed044_heavy_workload_plan.json	5d3ed4d2d08e7e0fd5ae6133e746af40697866cf3922a42f6eb58e6853256743	domain0390,domain0078,domain0002,domain0476,domain0395,domain0151	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed045	train	light	seed045_light	/home/etip/datasets/plans/realistic_v1/t0/seed045_light_workload_plan.json	fe6caea043b4cf990100b0d4f6cf1f2c3613d8d7b6740f7b015f07057efa5ece	domain0145,domain0226	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed045	train	medium	seed045_medium	/home/etip/datasets/plans/realistic_v1/t0/seed045_medium_workload_plan.json	a1623588b2952adbc079f3565a3756d3b4ce4b38ff3c1009c52f71e956bd454a	domain0410,domain0211,domain0334,domain0153	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed045	train	heavy	seed045_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed045_heavy_workload_plan.json	98f277c9e373d6955c2291177ae00378a9c1dc3e6a1440ce61df8e65b1f5c703	domain0001,domain0407,domain0441,domain0312,domain0251,domain0101	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed046	train	light	seed046_light	/home/etip/datasets/plans/realistic_v1/t0/seed046_light_workload_plan.json	efa71f3865dc0c7328c366a4a6950dd6b03e656c95b485ba90e44449c99300e8	domain0053,domain0406	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed046	train	medium	seed046_medium	/home/etip/datasets/plans/realistic_v1/t0/seed046_medium_workload_plan.json	b7f47be4e411aa3a29d29b7179a4f66d2efb2338084bff7285f1835612f9205f	domain0025,domain0446,domain0039,domain0177	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed046	train	heavy	seed046_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed046_heavy_workload_plan.json	5d5820c11a7b1cc410b9a77df1c299fc68f32807f5a0fa2526e3ecf4f07056d6	domain0214,domain0182,domain0205,domain0265,domain0456,domain0294	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed047	train	light	seed047_light	/home/etip/datasets/plans/realistic_v1/t0/seed047_light_workload_plan.json	b4417bbbfc3dc47f2c8e326015940cf775e707d5548560a9f53712bfcaead62e	domain0025,domain0099	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed047	train	medium	seed047_medium	/home/etip/datasets/plans/realistic_v1/t0/seed047_medium_workload_plan.json	50abf27c2787397b2a1914be9954c6b1677a23705e5ce3ceaa79856724be8afb	domain0269,domain0306,domain0046,domain0011	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed047	train	heavy	seed047_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed047_heavy_workload_plan.json	0db8f6351a30de1494dda29aa52bba008494d3bde8da8ccdccb9856ed529838e	domain0227,domain0026,domain0239,domain0119,domain0124,domain0233	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed048	train	light	seed048_light	/home/etip/datasets/plans/realistic_v1/t0/seed048_light_workload_plan.json	a9d6a19d9bdd4c70ad4b6bcc3aeb500e987fd6393d95ea87d1b3efce2f3bc97c	domain0410,domain0079	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed048	train	medium	seed048_medium	/home/etip/datasets/plans/realistic_v1/t0/seed048_medium_workload_plan.json	cbbdc81c416dc1f641d0d148ffc8544b2b1357c4cbd7a1c302324b537e27dd88	domain0348,domain0167,domain0194,domain0240	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed048	train	heavy	seed048_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed048_heavy_workload_plan.json	b65d88004727a37daffb54360cba490fb3e4a5fda3207c46f3fb0ebb0ca599eb	domain0334,domain0262,domain0207,domain0294,domain0124,domain0304	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed049	train	light	seed049_light	/home/etip/datasets/plans/realistic_v1/t0/seed049_light_workload_plan.json	82671d2244aa12ec10569c74c31a8c1b8d73e50d6b1f5550f3dc9cfb6afa2363	domain0089,domain0132	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed049	train	medium	seed049_medium	/home/etip/datasets/plans/realistic_v1/t0/seed049_medium_workload_plan.json	43b749a8b9df9e42989f3ebef1dbd0779753699fbcecddc72326b72d85eb41e4	domain0123,domain0302,domain0337,domain0275	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed049	train	heavy	seed049_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed049_heavy_workload_plan.json	7231373697008305e589d12caa065de97b9b72dfc946be1586044c3f289bf235	domain0119,domain0026,domain0424,domain0142,domain0206,domain0279	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed050	train	light	seed050_light	/home/etip/datasets/plans/realistic_v1/t0/seed050_light_workload_plan.json	1301c984d93aed227675998cf9cf6fe2181371394f766b40211970c46883802d	domain0299,domain0027	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed050	train	medium	seed050_medium	/home/etip/datasets/plans/realistic_v1/t0/seed050_medium_workload_plan.json	a6789dda34e1ed76342a28eadde451f6ebcb36b41f1541795b93ff0552b2126f	domain0014,domain0191,domain0380,domain0426	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed050	train	heavy	seed050_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed050_heavy_workload_plan.json	8b8ef55579be64b13797688f2743d697692cf5ea35e10b9e317dd83678bafa1d	domain0307,domain0322,domain0142,domain0107,domain0003,domain0426	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed051	train	light	seed051_light	/home/etip/datasets/plans/realistic_v1/t0/seed051_light_workload_plan.json	5ee650aefea1e3277b3e8cfc72eb52278ec3a2b284657a4f016264b42fe9945c	domain0323,domain0374	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed051	train	medium	seed051_medium	/home/etip/datasets/plans/realistic_v1/t0/seed051_medium_workload_plan.json	d6924f8d37f30eaa7377ef3a864a8ff0843ba283b7a2ad7a41e8b7c3092cc5fb	domain0380,domain0472,domain0261,domain0450	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed051	train	heavy	seed051_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed051_heavy_workload_plan.json	2568278e05c30166abbcf1f2883e50dcdbc961a925cbadb587dd581bb16cf3d0	domain0265,domain0101,domain0220,domain0060,domain0093,domain0494	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed052	train	light	seed052_light	/home/etip/datasets/plans/realistic_v1/t0/seed052_light_workload_plan.json	afe6c9060a5e0903f29a924c9a9cdb40a899d99510b1f8c0a5107f645ec1364c	domain0121,domain0211	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed052	train	medium	seed052_medium	/home/etip/datasets/plans/realistic_v1/t0/seed052_medium_workload_plan.json	ea6c1524bca35b2a97df8d33d1b9ce1d59f2fdf705997587f074ecc100f95069	domain0103,domain0471,domain0443,domain0437	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed052	train	heavy	seed052_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed052_heavy_workload_plan.json	254b5fd68b4e36e7205c2b90f6e52c86e03671b7a74fa8ecf963121282c15354	domain0410,domain0397,domain0352,domain0042,domain0175,domain0299	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed053	train	light	seed053_light	/home/etip/datasets/plans/realistic_v1/t0/seed053_light_workload_plan.json	95abc373b5a2f7cb55844bbf2fe330bba174eedcaea3b6c8aa7da080aed8acbf	domain0149,domain0085	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed053	train	medium	seed053_medium	/home/etip/datasets/plans/realistic_v1/t0/seed053_medium_workload_plan.json	937312157628c9ef463f33c3bd392863c30f79bdd75578b26289c579a81618a7	domain0183,domain0261,domain0223,domain0016	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed053	train	heavy	seed053_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed053_heavy_workload_plan.json	cb62b15ba6f4c5886d9a2c19328aa5c978cbbba3d74c9d629c771c6caf175139	domain0130,domain0437,domain0387,domain0263,domain0279,domain0053	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed054	train	light	seed054_light	/home/etip/datasets/plans/realistic_v1/t0/seed054_light_workload_plan.json	dd5217c74e6592429eabb7cd6da90ba1785c8687d235e46a2e0ad5d499ae6129	domain0471,domain0130	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed054	train	medium	seed054_medium	/home/etip/datasets/plans/realistic_v1/t0/seed054_medium_workload_plan.json	f644cde88082a9ed9048c643b01d858431ed4b2185ff9c4f5ad1c17f8b43c84f	domain0384,domain0060,domain0433,domain0143	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed054	train	heavy	seed054_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed054_heavy_workload_plan.json	167d7001d2d7443c6fa082e0476e7f185ee247c5acfe96d728ed13782c5d64f0	domain0039,domain0111,domain0387,domain0313,domain0466,domain0304	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed055	train	light	seed055_light	/home/etip/datasets/plans/realistic_v1/t0/seed055_light_workload_plan.json	4c3c928ab0fe35654f9a4022cd2034cad155fb9769fa4460c0585cf03cbe6467	domain0155,domain0193	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed055	train	medium	seed055_medium	/home/etip/datasets/plans/realistic_v1/t0/seed055_medium_workload_plan.json	6a624515aff1389279ffb24020c15ed9d1ff2bb590a80981869886fee60a2abc	domain0161,domain0301,domain0477,domain0131	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed055	train	heavy	seed055_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed055_heavy_workload_plan.json	326c0a9552696f88d93c9865ff5eba86a42f4722213b2164865796285c21b8a1	domain0299,domain0104,domain0195,domain0402,domain0089,domain0410	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed056	train	light	seed056_light	/home/etip/datasets/plans/realistic_v1/t0/seed056_light_workload_plan.json	e6851bfdcea43fc24846e82f1d9118e2f4b9fa3cdfcf9e38869309f20c2d62ea	domain0233,domain0163	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed056	train	medium	seed056_medium	/home/etip/datasets/plans/realistic_v1/t0/seed056_medium_workload_plan.json	02504ab9d603ccb5606f9a08b87a0e989b24be5977ca6a53c886bbbe8ef36716	domain0100,domain0395,domain0292,domain0495	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed056	train	heavy	seed056_heavy	/home/etip/datasets/plans/realistic_v1/t0/seed056_heavy_workload_plan.json	0f125cff0ac63f54da787399598b941e97aa761ddc44d4707a313823157fb699	domain0497,domain0307,domain0173,domain0282,domain0477,domain0217	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
seed057	train	light	seed057_light	/home/etip/datasets/plans/realistic_v1/t0/seed057_light_workload_plan.json	2c883034e76943970659732274367933b5c0e3dbdff789c6ecf560f66be189a9	domain0245,domain0324	train	151.0.7922.34	1.62.0	555e9e17c138e8f6dae42fe1f69fd10e1ea65b43
