schedule_id	sequence_id	quartet_index	mode_position	seed	seed_assignment_id	split	intensity	pair_group_id	plan_id	mode_order	plan_path	plan_sha256
formal_t0_v3_sample0231	231	57	3	seed020	train020	train	light	seed020_light	formal_t0_v3_seed020_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_light_workload_plan.json	55bc422909febb3547416b425135d55ba6edd9990ad5f9906b78cdc9f0cbe470
formal_t0_v3_sample0232	232	57	4	seed020	train020	train	light	seed020_light	formal_t0_v3_seed020_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_light_workload_plan.json	55bc422909febb3547416b425135d55ba6edd9990ad5f9906b78cdc9f0cbe470
formal_t0_v3_sample0233	233	58	1	seed020	train020	train	medium	seed020_medium	formal_t0_v3_seed020_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_medium_workload_plan.json	d216e23ae78ce2d7afeef5290694fe78ad768985b349a4fbda9b47b6db011a43
formal_t0_v3_sample0234	234	58	2	seed020	train020	train	medium	seed020_medium	formal_t0_v3_seed020_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_medium_workload_plan.json	d216e23ae78ce2d7afeef5290694fe78ad768985b349a4fbda9b47b6db011a43
formal_t0_v3_sample0235	235	58	3	seed020	train020	train	medium	seed020_medium	formal_t0_v3_seed020_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_medium_workload_plan.json	d216e23ae78ce2d7afeef5290694fe78ad768985b349a4fbda9b47b6db011a43
formal_t0_v3_sample0236	236	58	4	seed020	train020	train	medium	seed020_medium	formal_t0_v3_seed020_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_medium_workload_plan.json	d216e23ae78ce2d7afeef5290694fe78ad768985b349a4fbda9b47b6db011a43
formal_t0_v3_sample0237	237	59	1	seed020	train020	train	heavy	seed020_heavy	formal_t0_v3_seed020_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_heavy_workload_plan.json	29f18f05c5bc868e3f3aaf1a09806fb17b2586f7a1f6c8e7df5bc940b78b3d7e
formal_t0_v3_sample0238	238	59	2	seed020	train020	train	heavy	seed020_heavy	formal_t0_v3_seed020_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_heavy_workload_plan.json	29f18f05c5bc868e3f3aaf1a09806fb17b2586f7a1f6c8e7df5bc940b78b3d7e
formal_t0_v3_sample0239	239	59	3	seed020	train020	train	heavy	seed020_heavy	formal_t0_v3_seed020_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_heavy_workload_plan.json	29f18f05c5bc868e3f3aaf1a09806fb17b2586f7a1f6c8e7df5bc940b78b3d7e
formal_t0_v3_sample0240	240	59	4	seed020	train020	train	heavy	seed020_heavy	formal_t0_v3_seed020_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed020_heavy_workload_plan.json	29f18f05c5bc868e3f3aaf1a09806fb17b2586f7a1f6c8e7df5bc940b78b3d7e
formal_t0_v3_sample0241	241	60	1	seed021	train021	train	light	seed021_light	formal_t0_v3_seed021_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_light_workload_plan.json	7550e4e7a708b124ed4c6f7f8684e68e2218378942359300c837ef9ffaa9a06c
formal_t0_v3_sample0242	242	60	2	seed021	train021	train	light	seed021_light	formal_t0_v3_seed021_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_light_workload_plan.json	7550e4e7a708b124ed4c6f7f8684e68e2218378942359300c837ef9ffaa9a06c
formal_t0_v3_sample0243	243	60	3	seed021	train021	train	light	seed021_light	formal_t0_v3_seed021_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_light_workload_plan.json	7550e4e7a708b124ed4c6f7f8684e68e2218378942359300c837ef9ffaa9a06c
formal_t0_v3_sample0244	244	60	4	seed021	train021	train	light	seed021_light	formal_t0_v3_seed021_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_light_workload_plan.json	7550e4e7a708b124ed4c6f7f8684e68e2218378942359300c837ef9ffaa9a06c
formal_t0_v3_sample0245	245	61	1	seed021	train021	train	medium	seed021_medium	formal_t0_v3_seed021_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_medium_workload_plan.json	cd1c559cc258686167c5b1775a315f11b62451e6cfb74e956d66cd3b9bcdd079
formal_t0_v3_sample0246	246	61	2	seed021	train021	train	medium	seed021_medium	formal_t0_v3_seed021_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_medium_workload_plan.json	cd1c559cc258686167c5b1775a315f11b62451e6cfb74e956d66cd3b9bcdd079
formal_t0_v3_sample0247	247	61	3	seed021	train021	train	medium	seed021_medium	formal_t0_v3_seed021_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_medium_workload_plan.json	cd1c559cc258686167c5b1775a315f11b62451e6cfb74e956d66cd3b9bcdd079
formal_t0_v3_sample0248	248	61	4	seed021	train021	train	medium	seed021_medium	formal_t0_v3_seed021_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_medium_workload_plan.json	cd1c559cc258686167c5b1775a315f11b62451e6cfb74e956d66cd3b9bcdd079
formal_t0_v3_sample0249	249	62	1	seed021	train021	train	heavy	seed021_heavy	formal_t0_v3_seed021_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_heavy_workload_plan.json	103fe486d945ccd206d9c6dc11491285254816123affc1991e1dff089d665e87
formal_t0_v3_sample0250	250	62	2	seed021	train021	train	heavy	seed021_heavy	formal_t0_v3_seed021_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_heavy_workload_plan.json	103fe486d945ccd206d9c6dc11491285254816123affc1991e1dff089d665e87
formal_t0_v3_sample0251	251	62	3	seed021	train021	train	heavy	seed021_heavy	formal_t0_v3_seed021_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_heavy_workload_plan.json	103fe486d945ccd206d9c6dc11491285254816123affc1991e1dff089d665e87
formal_t0_v3_sample0252	252	62	4	seed021	train021	train	heavy	seed021_heavy	formal_t0_v3_seed021_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_heavy_workload_plan.json	103fe486d945ccd206d9c6dc11491285254816123affc1991e1dff089d665e87
formal_t0_v3_sample0253	253	63	1	seed022	train022	train	light	seed022_light	formal_t0_v3_seed022_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_light_workload_plan.json	c03c5fb6a5dc428d6c5310ad62d5846bfa71081c8af4e144f24102a0a1626a33
formal_t0_v3_sample0254	254	63	2	seed022	train022	train	light	seed022_light	formal_t0_v3_seed022_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_light_workload_plan.json	c03c5fb6a5dc428d6c5310ad62d5846bfa71081c8af4e144f24102a0a1626a33
formal_t0_v3_sample0255	255	63	3	seed022	train022	train	light	seed022_light	formal_t0_v3_seed022_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_light_workload_plan.json	c03c5fb6a5dc428d6c5310ad62d5846bfa71081c8af4e144f24102a0a1626a33
formal_t0_v3_sample0256	256	63	4	seed022	train022	train	light	seed022_light	formal_t0_v3_seed022_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_light_workload_plan.json	c03c5fb6a5dc428d6c5310ad62d5846bfa71081c8af4e144f24102a0a1626a33
formal_t0_v3_sample0257	257	64	1	seed022	train022	train	medium	seed022_medium	formal_t0_v3_seed022_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_medium_workload_plan.json	ec23827261b4f04155b47467c11a816bfcb3ca2651c4d420398748bb92c8e786
formal_t0_v3_sample0258	258	64	2	seed022	train022	train	medium	seed022_medium	formal_t0_v3_seed022_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_medium_workload_plan.json	ec23827261b4f04155b47467c11a816bfcb3ca2651c4d420398748bb92c8e786
formal_t0_v3_sample0259	259	64	3	seed022	train022	train	medium	seed022_medium	formal_t0_v3_seed022_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_medium_workload_plan.json	ec23827261b4f04155b47467c11a816bfcb3ca2651c4d420398748bb92c8e786
formal_t0_v3_sample0260	260	64	4	seed022	train022	train	medium	seed022_medium	formal_t0_v3_seed022_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_medium_workload_plan.json	ec23827261b4f04155b47467c11a816bfcb3ca2651c4d420398748bb92c8e786
formal_t0_v3_sample0261	261	65	1	seed022	train022	train	heavy	seed022_heavy	formal_t0_v3_seed022_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_heavy_workload_plan.json	d48c049fc6ac35dffaac9c0f49a40250be37f8affca3c1c681eaa58f16ddc2d0
formal_t0_v3_sample0262	262	65	2	seed022	train022	train	heavy	seed022_heavy	formal_t0_v3_seed022_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_heavy_workload_plan.json	d48c049fc6ac35dffaac9c0f49a40250be37f8affca3c1c681eaa58f16ddc2d0
formal_t0_v3_sample0263	263	65	3	seed022	train022	train	heavy	seed022_heavy	formal_t0_v3_seed022_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_heavy_workload_plan.json	d48c049fc6ac35dffaac9c0f49a40250be37f8affca3c1c681eaa58f16ddc2d0
formal_t0_v3_sample0264	264	65	4	seed022	train022	train	heavy	seed022_heavy	formal_t0_v3_seed022_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_heavy_workload_plan.json	d48c049fc6ac35dffaac9c0f49a40250be37f8affca3c1c681eaa58f16ddc2d0
formal_t0_v3_sample0265	265	66	1	seed023	train023	train	light	seed023_light	formal_t0_v3_seed023_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_light_workload_plan.json	515580129ecb3ded7e34761d9b92dd563f816634bd353c4a541125aeb29d9a8a
formal_t0_v3_sample0266	266	66	2	seed023	train023	train	light	seed023_light	formal_t0_v3_seed023_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_light_workload_plan.json	515580129ecb3ded7e34761d9b92dd563f816634bd353c4a541125aeb29d9a8a
formal_t0_v3_sample0267	267	66	3	seed023	train023	train	light	seed023_light	formal_t0_v3_seed023_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_light_workload_plan.json	515580129ecb3ded7e34761d9b92dd563f816634bd353c4a541125aeb29d9a8a
formal_t0_v3_sample0268	268	66	4	seed023	train023	train	light	seed023_light	formal_t0_v3_seed023_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_light_workload_plan.json	515580129ecb3ded7e34761d9b92dd563f816634bd353c4a541125aeb29d9a8a
formal_t0_v3_sample0269	269	67	1	seed023	train023	train	medium	seed023_medium	formal_t0_v3_seed023_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_medium_workload_plan.json	944fd173a16fd6f2955914a2ab11f5306cacee5d39dddbdc40c405f9ad696d13
formal_t0_v3_sample0270	270	67	2	seed023	train023	train	medium	seed023_medium	formal_t0_v3_seed023_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_medium_workload_plan.json	944fd173a16fd6f2955914a2ab11f5306cacee5d39dddbdc40c405f9ad696d13
formal_t0_v3_sample0271	271	67	3	seed023	train023	train	medium	seed023_medium	formal_t0_v3_seed023_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_medium_workload_plan.json	944fd173a16fd6f2955914a2ab11f5306cacee5d39dddbdc40c405f9ad696d13
formal_t0_v3_sample0272	272	67	4	seed023	train023	train	medium	seed023_medium	formal_t0_v3_seed023_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_medium_workload_plan.json	944fd173a16fd6f2955914a2ab11f5306cacee5d39dddbdc40c405f9ad696d13
formal_t0_v3_sample0273	273	68	1	seed023	train023	train	heavy	seed023_heavy	formal_t0_v3_seed023_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_heavy_workload_plan.json	53687ea4e1d41eceb58eb7fe0acb7df7e9e05adc0228b8f9e4a296b562d951b9
formal_t0_v3_sample0274	274	68	2	seed023	train023	train	heavy	seed023_heavy	formal_t0_v3_seed023_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_heavy_workload_plan.json	53687ea4e1d41eceb58eb7fe0acb7df7e9e05adc0228b8f9e4a296b562d951b9
formal_t0_v3_sample0275	275	68	3	seed023	train023	train	heavy	seed023_heavy	formal_t0_v3_seed023_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_heavy_workload_plan.json	53687ea4e1d41eceb58eb7fe0acb7df7e9e05adc0228b8f9e4a296b562d951b9
formal_t0_v3_sample0276	276	68	4	seed023	train023	train	heavy	seed023_heavy	formal_t0_v3_seed023_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_heavy_workload_plan.json	53687ea4e1d41eceb58eb7fe0acb7df7e9e05adc0228b8f9e4a296b562d951b9
formal_t0_v3_sample0277	277	69	1	seed024	train024	train	light	seed024_light	formal_t0_v3_seed024_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_light_workload_plan.json	5e55f232e677206d76c02bde8ff11150543e8e12f0a1b19e67b4cf0045cada92
formal_t0_v3_sample0278	278	69	2	seed024	train024	train	light	seed024_light	formal_t0_v3_seed024_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_light_workload_plan.json	5e55f232e677206d76c02bde8ff11150543e8e12f0a1b19e67b4cf0045cada92
formal_t0_v3_sample0279	279	69	3	seed024	train024	train	light	seed024_light	formal_t0_v3_seed024_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_light_workload_plan.json	5e55f232e677206d76c02bde8ff11150543e8e12f0a1b19e67b4cf0045cada92
formal_t0_v3_sample0280	280	69	4	seed024	train024	train	light	seed024_light	formal_t0_v3_seed024_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_light_workload_plan.json	5e55f232e677206d76c02bde8ff11150543e8e12f0a1b19e67b4cf0045cada92
formal_t0_v3_sample0281	281	70	1	seed024	train024	train	medium	seed024_medium	formal_t0_v3_seed024_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_medium_workload_plan.json	a8513a63f143f6c3b91208f5ceb7139fe254be266a6b7c1247eeb1f5eafe2c60
formal_t0_v3_sample0282	282	70	2	seed024	train024	train	medium	seed024_medium	formal_t0_v3_seed024_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_medium_workload_plan.json	a8513a63f143f6c3b91208f5ceb7139fe254be266a6b7c1247eeb1f5eafe2c60
formal_t0_v3_sample0283	283	70	3	seed024	train024	train	medium	seed024_medium	formal_t0_v3_seed024_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_medium_workload_plan.json	a8513a63f143f6c3b91208f5ceb7139fe254be266a6b7c1247eeb1f5eafe2c60
formal_t0_v3_sample0284	284	70	4	seed024	train024	train	medium	seed024_medium	formal_t0_v3_seed024_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_medium_workload_plan.json	a8513a63f143f6c3b91208f5ceb7139fe254be266a6b7c1247eeb1f5eafe2c60
formal_t0_v3_sample0285	285	71	1	seed024	train024	train	heavy	seed024_heavy	formal_t0_v3_seed024_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_heavy_workload_plan.json	102ecb2cc1031104e1c5a09b4c684da0c53a059787f99a5b82584ed52fd4d3dd
formal_t0_v3_sample0286	286	71	2	seed024	train024	train	heavy	seed024_heavy	formal_t0_v3_seed024_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_heavy_workload_plan.json	102ecb2cc1031104e1c5a09b4c684da0c53a059787f99a5b82584ed52fd4d3dd
formal_t0_v3_sample0287	287	71	3	seed024	train024	train	heavy	seed024_heavy	formal_t0_v3_seed024_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_heavy_workload_plan.json	102ecb2cc1031104e1c5a09b4c684da0c53a059787f99a5b82584ed52fd4d3dd
formal_t0_v3_sample0288	288	71	4	seed024	train024	train	heavy	seed024_heavy	formal_t0_v3_seed024_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_heavy_workload_plan.json	102ecb2cc1031104e1c5a09b4c684da0c53a059787f99a5b82584ed52fd4d3dd
formal_t0_v3_sample0289	289	72	1	seed025	train025	train	light	seed025_light	formal_t0_v3_seed025_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_light_workload_plan.json	e0015c524147d8417a939debe330952f007136d6dcc0b59027cb9eae6d22dcda
formal_t0_v3_sample0290	290	72	2	seed025	train025	train	light	seed025_light	formal_t0_v3_seed025_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_light_workload_plan.json	e0015c524147d8417a939debe330952f007136d6dcc0b59027cb9eae6d22dcda
formal_t0_v3_sample0291	291	72	3	seed025	train025	train	light	seed025_light	formal_t0_v3_seed025_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_light_workload_plan.json	e0015c524147d8417a939debe330952f007136d6dcc0b59027cb9eae6d22dcda
formal_t0_v3_sample0292	292	72	4	seed025	train025	train	light	seed025_light	formal_t0_v3_seed025_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_light_workload_plan.json	e0015c524147d8417a939debe330952f007136d6dcc0b59027cb9eae6d22dcda
formal_t0_v3_sample0293	293	73	1	seed025	train025	train	medium	seed025_medium	formal_t0_v3_seed025_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_medium_workload_plan.json	41c81663dbb2244c264120100f338f25a0083b8ef8e06b42665b06fb330e0a20
formal_t0_v3_sample0294	294	73	2	seed025	train025	train	medium	seed025_medium	formal_t0_v3_seed025_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_medium_workload_plan.json	41c81663dbb2244c264120100f338f25a0083b8ef8e06b42665b06fb330e0a20
formal_t0_v3_sample0295	295	73	3	seed025	train025	train	medium	seed025_medium	formal_t0_v3_seed025_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_medium_workload_plan.json	41c81663dbb2244c264120100f338f25a0083b8ef8e06b42665b06fb330e0a20
formal_t0_v3_sample0296	296	73	4	seed025	train025	train	medium	seed025_medium	formal_t0_v3_seed025_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_medium_workload_plan.json	41c81663dbb2244c264120100f338f25a0083b8ef8e06b42665b06fb330e0a20
formal_t0_v3_sample0297	297	74	1	seed025	train025	train	heavy	seed025_heavy	formal_t0_v3_seed025_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_heavy_workload_plan.json	4aa6772c9a32887eb842b9e2d42353b75a37ffabdaf7bb7ec903a04071db9f52
formal_t0_v3_sample0298	298	74	2	seed025	train025	train	heavy	seed025_heavy	formal_t0_v3_seed025_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_heavy_workload_plan.json	4aa6772c9a32887eb842b9e2d42353b75a37ffabdaf7bb7ec903a04071db9f52
formal_t0_v3_sample0299	299	74	3	seed025	train025	train	heavy	seed025_heavy	formal_t0_v3_seed025_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_heavy_workload_plan.json	4aa6772c9a32887eb842b9e2d42353b75a37ffabdaf7bb7ec903a04071db9f52
formal_t0_v3_sample0300	300	74	4	seed025	train025	train	heavy	seed025_heavy	formal_t0_v3_seed025_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_heavy_workload_plan.json	4aa6772c9a32887eb842b9e2d42353b75a37ffabdaf7bb7ec903a04071db9f52
formal_t0_v3_sample0301	301	75	1	seed026	train026	train	light	seed026_light	formal_t0_v3_seed026_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_light_workload_plan.json	c606d63b0cb3c9b33c055c62dbf85f328b6f583b8c1721dcb0d18f6d1f48452c
formal_t0_v3_sample0302	302	75	2	seed026	train026	train	light	seed026_light	formal_t0_v3_seed026_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_light_workload_plan.json	c606d63b0cb3c9b33c055c62dbf85f328b6f583b8c1721dcb0d18f6d1f48452c
formal_t0_v3_sample0303	303	75	3	seed026	train026	train	light	seed026_light	formal_t0_v3_seed026_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_light_workload_plan.json	c606d63b0cb3c9b33c055c62dbf85f328b6f583b8c1721dcb0d18f6d1f48452c
formal_t0_v3_sample0304	304	75	4	seed026	train026	train	light	seed026_light	formal_t0_v3_seed026_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_light_workload_plan.json	c606d63b0cb3c9b33c055c62dbf85f328b6f583b8c1721dcb0d18f6d1f48452c
formal_t0_v3_sample0305	305	76	1	seed026	train026	train	medium	seed026_medium	formal_t0_v3_seed026_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_medium_workload_plan.json	f1e4990ca2c1f5293a9add6a3497e9e9560dd8388693c672b018ff6584758b20
formal_t0_v3_sample0306	306	76	2	seed026	train026	train	medium	seed026_medium	formal_t0_v3_seed026_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_medium_workload_plan.json	f1e4990ca2c1f5293a9add6a3497e9e9560dd8388693c672b018ff6584758b20
formal_t0_v3_sample0307	307	76	3	seed026	train026	train	medium	seed026_medium	formal_t0_v3_seed026_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_medium_workload_plan.json	f1e4990ca2c1f5293a9add6a3497e9e9560dd8388693c672b018ff6584758b20
formal_t0_v3_sample0308	308	76	4	seed026	train026	train	medium	seed026_medium	formal_t0_v3_seed026_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_medium_workload_plan.json	f1e4990ca2c1f5293a9add6a3497e9e9560dd8388693c672b018ff6584758b20
formal_t0_v3_sample0309	309	77	1	seed026	train026	train	heavy	seed026_heavy	formal_t0_v3_seed026_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_heavy_workload_plan.json	47cb9c37fe0ec3a5f455e3539fb07d16defe61f74409756fbae94aff9c4c2866
formal_t0_v3_sample0310	310	77	2	seed026	train026	train	heavy	seed026_heavy	formal_t0_v3_seed026_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_heavy_workload_plan.json	47cb9c37fe0ec3a5f455e3539fb07d16defe61f74409756fbae94aff9c4c2866
formal_t0_v3_sample0311	311	77	3	seed026	train026	train	heavy	seed026_heavy	formal_t0_v3_seed026_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_heavy_workload_plan.json	47cb9c37fe0ec3a5f455e3539fb07d16defe61f74409756fbae94aff9c4c2866
formal_t0_v3_sample0312	312	77	4	seed026	train026	train	heavy	seed026_heavy	formal_t0_v3_seed026_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_heavy_workload_plan.json	47cb9c37fe0ec3a5f455e3539fb07d16defe61f74409756fbae94aff9c4c2866
formal_t0_v3_sample0313	313	78	1	seed027	train027	train	light	seed027_light	formal_t0_v3_seed027_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_light_workload_plan.json	4949042108b6fff27752dc344680cc362ed4e682bfae4631c49f2db4c3bb071c
formal_t0_v3_sample0314	314	78	2	seed027	train027	train	light	seed027_light	formal_t0_v3_seed027_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_light_workload_plan.json	4949042108b6fff27752dc344680cc362ed4e682bfae4631c49f2db4c3bb071c
formal_t0_v3_sample0315	315	78	3	seed027	train027	train	light	seed027_light	formal_t0_v3_seed027_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_light_workload_plan.json	4949042108b6fff27752dc344680cc362ed4e682bfae4631c49f2db4c3bb071c
formal_t0_v3_sample0316	316	78	4	seed027	train027	train	light	seed027_light	formal_t0_v3_seed027_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_light_workload_plan.json	4949042108b6fff27752dc344680cc362ed4e682bfae4631c49f2db4c3bb071c
formal_t0_v3_sample0317	317	79	1	seed027	train027	train	medium	seed027_medium	formal_t0_v3_seed027_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_medium_workload_plan.json	3d46b4828e07a11668fec7225e94b4af112b56a9cf0ff18f922e1617e7adc54c
formal_t0_v3_sample0318	318	79	2	seed027	train027	train	medium	seed027_medium	formal_t0_v3_seed027_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_medium_workload_plan.json	3d46b4828e07a11668fec7225e94b4af112b56a9cf0ff18f922e1617e7adc54c
formal_t0_v3_sample0319	319	79	3	seed027	train027	train	medium	seed027_medium	formal_t0_v3_seed027_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_medium_workload_plan.json	3d46b4828e07a11668fec7225e94b4af112b56a9cf0ff18f922e1617e7adc54c
formal_t0_v3_sample0320	320	79	4	seed027	train027	train	medium	seed027_medium	formal_t0_v3_seed027_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_medium_workload_plan.json	3d46b4828e07a11668fec7225e94b4af112b56a9cf0ff18f922e1617e7adc54c
formal_t0_v3_sample0321	321	80	1	seed027	train027	train	heavy	seed027_heavy	formal_t0_v3_seed027_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_heavy_workload_plan.json	7490d4a02fc20396d6c679ffce480d59d76e108ecd7b3b1a00272323ffcfb739
formal_t0_v3_sample0322	322	80	2	seed027	train027	train	heavy	seed027_heavy	formal_t0_v3_seed027_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_heavy_workload_plan.json	7490d4a02fc20396d6c679ffce480d59d76e108ecd7b3b1a00272323ffcfb739
formal_t0_v3_sample0323	323	80	3	seed027	train027	train	heavy	seed027_heavy	formal_t0_v3_seed027_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_heavy_workload_plan.json	7490d4a02fc20396d6c679ffce480d59d76e108ecd7b3b1a00272323ffcfb739
formal_t0_v3_sample0324	324	80	4	seed027	train027	train	heavy	seed027_heavy	formal_t0_v3_seed027_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_heavy_workload_plan.json	7490d4a02fc20396d6c679ffce480d59d76e108ecd7b3b1a00272323ffcfb739
formal_t0_v3_sample0325	325	81	1	seed028	train028	train	light	seed028_light	formal_t0_v3_seed028_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed028_light_workload_plan.json	8ea9e9c3207047bd8421382be0b8c7c6f6542aa70f55ad979f1e366762d7ece1
