schedule_id	sequence_id	quartet_index	mode_position	seed	seed_assignment_id	split	intensity	pair_group_id	plan_id	mode_order	plan_path	plan_sha256
formal_t0_v3_sample0230	230	57	2	seed020	train020	train	light	seed020_light	formal_t0_v3_seed020_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_light_workload_plan.json	8aca96c53fd19c1029df76aa347b3ee4fa00064e0b568cc5f13664e83c9cfdf2
formal_t0_v3_sample0231	231	57	3	seed020	train020	train	light	seed020_light	formal_t0_v3_seed020_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_light_workload_plan.json	8aca96c53fd19c1029df76aa347b3ee4fa00064e0b568cc5f13664e83c9cfdf2
formal_t0_v3_sample0232	232	57	4	seed020	train020	train	light	seed020_light	formal_t0_v3_seed020_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_light_workload_plan.json	8aca96c53fd19c1029df76aa347b3ee4fa00064e0b568cc5f13664e83c9cfdf2
formal_t0_v3_sample0233	233	58	1	seed020	train020	train	medium	seed020_medium	formal_t0_v3_seed020_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_medium_workload_plan.json	784ed8ab1acf030f940aa00ee5fc3fedbeda955bb9e50b4cd5d4de9486e1b65d
formal_t0_v3_sample0234	234	58	2	seed020	train020	train	medium	seed020_medium	formal_t0_v3_seed020_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_medium_workload_plan.json	784ed8ab1acf030f940aa00ee5fc3fedbeda955bb9e50b4cd5d4de9486e1b65d
formal_t0_v3_sample0235	235	58	3	seed020	train020	train	medium	seed020_medium	formal_t0_v3_seed020_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_medium_workload_plan.json	784ed8ab1acf030f940aa00ee5fc3fedbeda955bb9e50b4cd5d4de9486e1b65d
formal_t0_v3_sample0236	236	58	4	seed020	train020	train	medium	seed020_medium	formal_t0_v3_seed020_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_medium_workload_plan.json	784ed8ab1acf030f940aa00ee5fc3fedbeda955bb9e50b4cd5d4de9486e1b65d
formal_t0_v3_sample0237	237	59	1	seed020	train020	train	heavy	seed020_heavy	formal_t0_v3_seed020_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_heavy_workload_plan.json	d34f4a3cba686b4d030e81417420dad7daffbd8951dc3ddc4dbc759f765e73a5
formal_t0_v3_sample0238	238	59	2	seed020	train020	train	heavy	seed020_heavy	formal_t0_v3_seed020_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_heavy_workload_plan.json	d34f4a3cba686b4d030e81417420dad7daffbd8951dc3ddc4dbc759f765e73a5
formal_t0_v3_sample0239	239	59	3	seed020	train020	train	heavy	seed020_heavy	formal_t0_v3_seed020_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_heavy_workload_plan.json	d34f4a3cba686b4d030e81417420dad7daffbd8951dc3ddc4dbc759f765e73a5
formal_t0_v3_sample0240	240	59	4	seed020	train020	train	heavy	seed020_heavy	formal_t0_v3_seed020_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_heavy_workload_plan.json	d34f4a3cba686b4d030e81417420dad7daffbd8951dc3ddc4dbc759f765e73a5
formal_t0_v3_sample0241	241	60	1	seed021	train021	train	light	seed021_light	formal_t0_v3_seed021_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_light_workload_plan.json	70fa05add2f15287f911d24a5c38cc422702fb5cb2ba7aa078e7fee00fa71073
formal_t0_v3_sample0242	242	60	2	seed021	train021	train	light	seed021_light	formal_t0_v3_seed021_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_light_workload_plan.json	70fa05add2f15287f911d24a5c38cc422702fb5cb2ba7aa078e7fee00fa71073
formal_t0_v3_sample0243	243	60	3	seed021	train021	train	light	seed021_light	formal_t0_v3_seed021_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_light_workload_plan.json	70fa05add2f15287f911d24a5c38cc422702fb5cb2ba7aa078e7fee00fa71073
formal_t0_v3_sample0244	244	60	4	seed021	train021	train	light	seed021_light	formal_t0_v3_seed021_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_light_workload_plan.json	70fa05add2f15287f911d24a5c38cc422702fb5cb2ba7aa078e7fee00fa71073
formal_t0_v3_sample0245	245	61	1	seed021	train021	train	medium	seed021_medium	formal_t0_v3_seed021_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_medium_workload_plan.json	fd90513939f212d1444c7f8b7d6698a9477a6bdd0b435f8517a6c90063c7d0c9
formal_t0_v3_sample0246	246	61	2	seed021	train021	train	medium	seed021_medium	formal_t0_v3_seed021_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_medium_workload_plan.json	fd90513939f212d1444c7f8b7d6698a9477a6bdd0b435f8517a6c90063c7d0c9
formal_t0_v3_sample0247	247	61	3	seed021	train021	train	medium	seed021_medium	formal_t0_v3_seed021_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_medium_workload_plan.json	fd90513939f212d1444c7f8b7d6698a9477a6bdd0b435f8517a6c90063c7d0c9
formal_t0_v3_sample0248	248	61	4	seed021	train021	train	medium	seed021_medium	formal_t0_v3_seed021_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_medium_workload_plan.json	fd90513939f212d1444c7f8b7d6698a9477a6bdd0b435f8517a6c90063c7d0c9
formal_t0_v3_sample0249	249	62	1	seed021	train021	train	heavy	seed021_heavy	formal_t0_v3_seed021_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_heavy_workload_plan.json	659858c5b8c93532196e159f869e81b1d9c7c489a99c7b6395f31bbb6b50a1b4
formal_t0_v3_sample0250	250	62	2	seed021	train021	train	heavy	seed021_heavy	formal_t0_v3_seed021_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_heavy_workload_plan.json	659858c5b8c93532196e159f869e81b1d9c7c489a99c7b6395f31bbb6b50a1b4
formal_t0_v3_sample0251	251	62	3	seed021	train021	train	heavy	seed021_heavy	formal_t0_v3_seed021_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_heavy_workload_plan.json	659858c5b8c93532196e159f869e81b1d9c7c489a99c7b6395f31bbb6b50a1b4
formal_t0_v3_sample0252	252	62	4	seed021	train021	train	heavy	seed021_heavy	formal_t0_v3_seed021_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_heavy_workload_plan.json	659858c5b8c93532196e159f869e81b1d9c7c489a99c7b6395f31bbb6b50a1b4
formal_t0_v3_sample0253	253	63	1	seed022	train022	train	light	seed022_light	formal_t0_v3_seed022_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_light_workload_plan.json	877e3289260cb3fa5a2ca0ce0f7dc7d218d8455855995ceba33b542b82292a50
formal_t0_v3_sample0254	254	63	2	seed022	train022	train	light	seed022_light	formal_t0_v3_seed022_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_light_workload_plan.json	877e3289260cb3fa5a2ca0ce0f7dc7d218d8455855995ceba33b542b82292a50
formal_t0_v3_sample0255	255	63	3	seed022	train022	train	light	seed022_light	formal_t0_v3_seed022_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_light_workload_plan.json	877e3289260cb3fa5a2ca0ce0f7dc7d218d8455855995ceba33b542b82292a50
formal_t0_v3_sample0256	256	63	4	seed022	train022	train	light	seed022_light	formal_t0_v3_seed022_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_light_workload_plan.json	877e3289260cb3fa5a2ca0ce0f7dc7d218d8455855995ceba33b542b82292a50
formal_t0_v3_sample0257	257	64	1	seed022	train022	train	medium	seed022_medium	formal_t0_v3_seed022_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_medium_workload_plan.json	56d16a0327fea9eb2f562fe5c1f375ab2755c75efb84e544c7038ac22a852db5
formal_t0_v3_sample0258	258	64	2	seed022	train022	train	medium	seed022_medium	formal_t0_v3_seed022_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_medium_workload_plan.json	56d16a0327fea9eb2f562fe5c1f375ab2755c75efb84e544c7038ac22a852db5
formal_t0_v3_sample0259	259	64	3	seed022	train022	train	medium	seed022_medium	formal_t0_v3_seed022_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_medium_workload_plan.json	56d16a0327fea9eb2f562fe5c1f375ab2755c75efb84e544c7038ac22a852db5
formal_t0_v3_sample0260	260	64	4	seed022	train022	train	medium	seed022_medium	formal_t0_v3_seed022_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_medium_workload_plan.json	56d16a0327fea9eb2f562fe5c1f375ab2755c75efb84e544c7038ac22a852db5
formal_t0_v3_sample0261	261	65	1	seed022	train022	train	heavy	seed022_heavy	formal_t0_v3_seed022_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_heavy_workload_plan.json	7f43d2c91ff71cf1a640dd3c38007722e4d81effb8d77cb49f5065a5ba78dfdc
formal_t0_v3_sample0262	262	65	2	seed022	train022	train	heavy	seed022_heavy	formal_t0_v3_seed022_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_heavy_workload_plan.json	7f43d2c91ff71cf1a640dd3c38007722e4d81effb8d77cb49f5065a5ba78dfdc
formal_t0_v3_sample0263	263	65	3	seed022	train022	train	heavy	seed022_heavy	formal_t0_v3_seed022_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_heavy_workload_plan.json	7f43d2c91ff71cf1a640dd3c38007722e4d81effb8d77cb49f5065a5ba78dfdc
formal_t0_v3_sample0264	264	65	4	seed022	train022	train	heavy	seed022_heavy	formal_t0_v3_seed022_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_heavy_workload_plan.json	7f43d2c91ff71cf1a640dd3c38007722e4d81effb8d77cb49f5065a5ba78dfdc
formal_t0_v3_sample0265	265	66	1	seed023	train023	train	light	seed023_light	formal_t0_v3_seed023_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_light_workload_plan.json	383c59eed7cf68cf7850b4811a49b45142a175111dec2f7d1cfedfaf84793528
formal_t0_v3_sample0266	266	66	2	seed023	train023	train	light	seed023_light	formal_t0_v3_seed023_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_light_workload_plan.json	383c59eed7cf68cf7850b4811a49b45142a175111dec2f7d1cfedfaf84793528
formal_t0_v3_sample0267	267	66	3	seed023	train023	train	light	seed023_light	formal_t0_v3_seed023_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_light_workload_plan.json	383c59eed7cf68cf7850b4811a49b45142a175111dec2f7d1cfedfaf84793528
formal_t0_v3_sample0268	268	66	4	seed023	train023	train	light	seed023_light	formal_t0_v3_seed023_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_light_workload_plan.json	383c59eed7cf68cf7850b4811a49b45142a175111dec2f7d1cfedfaf84793528
formal_t0_v3_sample0269	269	67	1	seed023	train023	train	medium	seed023_medium	formal_t0_v3_seed023_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_medium_workload_plan.json	41742acc7efb8384436ad65d79814955573ac403b6adedd5c113110816b7f906
formal_t0_v3_sample0270	270	67	2	seed023	train023	train	medium	seed023_medium	formal_t0_v3_seed023_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_medium_workload_plan.json	41742acc7efb8384436ad65d79814955573ac403b6adedd5c113110816b7f906
formal_t0_v3_sample0271	271	67	3	seed023	train023	train	medium	seed023_medium	formal_t0_v3_seed023_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_medium_workload_plan.json	41742acc7efb8384436ad65d79814955573ac403b6adedd5c113110816b7f906
formal_t0_v3_sample0272	272	67	4	seed023	train023	train	medium	seed023_medium	formal_t0_v3_seed023_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_medium_workload_plan.json	41742acc7efb8384436ad65d79814955573ac403b6adedd5c113110816b7f906
formal_t0_v3_sample0273	273	68	1	seed023	train023	train	heavy	seed023_heavy	formal_t0_v3_seed023_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_heavy_workload_plan.json	6c6ef821db01f71d5b19da0500e9d5ce1cb5b685707b00665596ff960c1f148b
formal_t0_v3_sample0274	274	68	2	seed023	train023	train	heavy	seed023_heavy	formal_t0_v3_seed023_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_heavy_workload_plan.json	6c6ef821db01f71d5b19da0500e9d5ce1cb5b685707b00665596ff960c1f148b
formal_t0_v3_sample0275	275	68	3	seed023	train023	train	heavy	seed023_heavy	formal_t0_v3_seed023_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_heavy_workload_plan.json	6c6ef821db01f71d5b19da0500e9d5ce1cb5b685707b00665596ff960c1f148b
formal_t0_v3_sample0276	276	68	4	seed023	train023	train	heavy	seed023_heavy	formal_t0_v3_seed023_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_heavy_workload_plan.json	6c6ef821db01f71d5b19da0500e9d5ce1cb5b685707b00665596ff960c1f148b
formal_t0_v3_sample0277	277	69	1	seed024	train024	train	light	seed024_light	formal_t0_v3_seed024_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_light_workload_plan.json	602f0dc7bd00cb8e604de08db6f25ab6151eec849084df0dcb2ec94ccaadf51b
formal_t0_v3_sample0278	278	69	2	seed024	train024	train	light	seed024_light	formal_t0_v3_seed024_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_light_workload_plan.json	602f0dc7bd00cb8e604de08db6f25ab6151eec849084df0dcb2ec94ccaadf51b
formal_t0_v3_sample0279	279	69	3	seed024	train024	train	light	seed024_light	formal_t0_v3_seed024_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_light_workload_plan.json	602f0dc7bd00cb8e604de08db6f25ab6151eec849084df0dcb2ec94ccaadf51b
formal_t0_v3_sample0280	280	69	4	seed024	train024	train	light	seed024_light	formal_t0_v3_seed024_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_light_workload_plan.json	602f0dc7bd00cb8e604de08db6f25ab6151eec849084df0dcb2ec94ccaadf51b
formal_t0_v3_sample0281	281	70	1	seed024	train024	train	medium	seed024_medium	formal_t0_v3_seed024_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_medium_workload_plan.json	d2d5632005cb923aceef43aa50a78729afc9e11d6e1435345549d88201266b25
formal_t0_v3_sample0282	282	70	2	seed024	train024	train	medium	seed024_medium	formal_t0_v3_seed024_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_medium_workload_plan.json	d2d5632005cb923aceef43aa50a78729afc9e11d6e1435345549d88201266b25
formal_t0_v3_sample0283	283	70	3	seed024	train024	train	medium	seed024_medium	formal_t0_v3_seed024_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_medium_workload_plan.json	d2d5632005cb923aceef43aa50a78729afc9e11d6e1435345549d88201266b25
formal_t0_v3_sample0284	284	70	4	seed024	train024	train	medium	seed024_medium	formal_t0_v3_seed024_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_medium_workload_plan.json	d2d5632005cb923aceef43aa50a78729afc9e11d6e1435345549d88201266b25
formal_t0_v3_sample0285	285	71	1	seed024	train024	train	heavy	seed024_heavy	formal_t0_v3_seed024_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_heavy_workload_plan.json	b121124370817e1bc074a357059ee1876b40944ea2a5d663c0fa820d4ae8cd7f
formal_t0_v3_sample0286	286	71	2	seed024	train024	train	heavy	seed024_heavy	formal_t0_v3_seed024_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_heavy_workload_plan.json	b121124370817e1bc074a357059ee1876b40944ea2a5d663c0fa820d4ae8cd7f
formal_t0_v3_sample0287	287	71	3	seed024	train024	train	heavy	seed024_heavy	formal_t0_v3_seed024_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_heavy_workload_plan.json	b121124370817e1bc074a357059ee1876b40944ea2a5d663c0fa820d4ae8cd7f
formal_t0_v3_sample0288	288	71	4	seed024	train024	train	heavy	seed024_heavy	formal_t0_v3_seed024_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_heavy_workload_plan.json	b121124370817e1bc074a357059ee1876b40944ea2a5d663c0fa820d4ae8cd7f
formal_t0_v3_sample0289	289	72	1	seed025	train025	train	light	seed025_light	formal_t0_v3_seed025_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_light_workload_plan.json	9a8cac4c2c86dd3d0ce2178b8980a9524fbd32428cb2c750172b370f70836c77
formal_t0_v3_sample0290	290	72	2	seed025	train025	train	light	seed025_light	formal_t0_v3_seed025_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_light_workload_plan.json	9a8cac4c2c86dd3d0ce2178b8980a9524fbd32428cb2c750172b370f70836c77
formal_t0_v3_sample0291	291	72	3	seed025	train025	train	light	seed025_light	formal_t0_v3_seed025_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_light_workload_plan.json	9a8cac4c2c86dd3d0ce2178b8980a9524fbd32428cb2c750172b370f70836c77
formal_t0_v3_sample0292	292	72	4	seed025	train025	train	light	seed025_light	formal_t0_v3_seed025_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_light_workload_plan.json	9a8cac4c2c86dd3d0ce2178b8980a9524fbd32428cb2c750172b370f70836c77
formal_t0_v3_sample0293	293	73	1	seed025	train025	train	medium	seed025_medium	formal_t0_v3_seed025_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_medium_workload_plan.json	f1695332b8362b2782508816aa3285038dfd58ed5eb88ca24161521adc846abe
formal_t0_v3_sample0294	294	73	2	seed025	train025	train	medium	seed025_medium	formal_t0_v3_seed025_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_medium_workload_plan.json	f1695332b8362b2782508816aa3285038dfd58ed5eb88ca24161521adc846abe
formal_t0_v3_sample0295	295	73	3	seed025	train025	train	medium	seed025_medium	formal_t0_v3_seed025_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_medium_workload_plan.json	f1695332b8362b2782508816aa3285038dfd58ed5eb88ca24161521adc846abe
formal_t0_v3_sample0296	296	73	4	seed025	train025	train	medium	seed025_medium	formal_t0_v3_seed025_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_medium_workload_plan.json	f1695332b8362b2782508816aa3285038dfd58ed5eb88ca24161521adc846abe
formal_t0_v3_sample0297	297	74	1	seed025	train025	train	heavy	seed025_heavy	formal_t0_v3_seed025_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_heavy_workload_plan.json	4d28f6c2363afc6f43bd4c826b19b8d60d8325e33cc8085be772aba939924931
formal_t0_v3_sample0298	298	74	2	seed025	train025	train	heavy	seed025_heavy	formal_t0_v3_seed025_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_heavy_workload_plan.json	4d28f6c2363afc6f43bd4c826b19b8d60d8325e33cc8085be772aba939924931
formal_t0_v3_sample0299	299	74	3	seed025	train025	train	heavy	seed025_heavy	formal_t0_v3_seed025_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_heavy_workload_plan.json	4d28f6c2363afc6f43bd4c826b19b8d60d8325e33cc8085be772aba939924931
formal_t0_v3_sample0300	300	74	4	seed025	train025	train	heavy	seed025_heavy	formal_t0_v3_seed025_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_heavy_workload_plan.json	4d28f6c2363afc6f43bd4c826b19b8d60d8325e33cc8085be772aba939924931
formal_t0_v3_sample0301	301	75	1	seed026	train026	train	light	seed026_light	formal_t0_v3_seed026_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_light_workload_plan.json	209b72b36e3f33337351d37fb009af5624303df3dc5aa499528bc577f1c92bd2
formal_t0_v3_sample0302	302	75	2	seed026	train026	train	light	seed026_light	formal_t0_v3_seed026_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_light_workload_plan.json	209b72b36e3f33337351d37fb009af5624303df3dc5aa499528bc577f1c92bd2
formal_t0_v3_sample0303	303	75	3	seed026	train026	train	light	seed026_light	formal_t0_v3_seed026_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_light_workload_plan.json	209b72b36e3f33337351d37fb009af5624303df3dc5aa499528bc577f1c92bd2
formal_t0_v3_sample0304	304	75	4	seed026	train026	train	light	seed026_light	formal_t0_v3_seed026_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_light_workload_plan.json	209b72b36e3f33337351d37fb009af5624303df3dc5aa499528bc577f1c92bd2
formal_t0_v3_sample0305	305	76	1	seed026	train026	train	medium	seed026_medium	formal_t0_v3_seed026_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_medium_workload_plan.json	0164580f72d1de35b7876f2e117ce072cabac1233c2001346b3b24539e39025c
formal_t0_v3_sample0306	306	76	2	seed026	train026	train	medium	seed026_medium	formal_t0_v3_seed026_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_medium_workload_plan.json	0164580f72d1de35b7876f2e117ce072cabac1233c2001346b3b24539e39025c
formal_t0_v3_sample0307	307	76	3	seed026	train026	train	medium	seed026_medium	formal_t0_v3_seed026_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_medium_workload_plan.json	0164580f72d1de35b7876f2e117ce072cabac1233c2001346b3b24539e39025c
formal_t0_v3_sample0308	308	76	4	seed026	train026	train	medium	seed026_medium	formal_t0_v3_seed026_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_medium_workload_plan.json	0164580f72d1de35b7876f2e117ce072cabac1233c2001346b3b24539e39025c
formal_t0_v3_sample0309	309	77	1	seed026	train026	train	heavy	seed026_heavy	formal_t0_v3_seed026_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_heavy_workload_plan.json	75044206b34a1e46d62138d0025c0a46e53a56a353a09829cb5c5954c9aa1726
formal_t0_v3_sample0310	310	77	2	seed026	train026	train	heavy	seed026_heavy	formal_t0_v3_seed026_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_heavy_workload_plan.json	75044206b34a1e46d62138d0025c0a46e53a56a353a09829cb5c5954c9aa1726
formal_t0_v3_sample0311	311	77	3	seed026	train026	train	heavy	seed026_heavy	formal_t0_v3_seed026_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_heavy_workload_plan.json	75044206b34a1e46d62138d0025c0a46e53a56a353a09829cb5c5954c9aa1726
formal_t0_v3_sample0312	312	77	4	seed026	train026	train	heavy	seed026_heavy	formal_t0_v3_seed026_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_heavy_workload_plan.json	75044206b34a1e46d62138d0025c0a46e53a56a353a09829cb5c5954c9aa1726
formal_t0_v3_sample0313	313	78	1	seed027	train027	train	light	seed027_light	formal_t0_v3_seed027_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_light_workload_plan.json	2056ffa07a3d05516c801aea082032858f04c653a8500b818b1437906ea4df1e
formal_t0_v3_sample0314	314	78	2	seed027	train027	train	light	seed027_light	formal_t0_v3_seed027_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_light_workload_plan.json	2056ffa07a3d05516c801aea082032858f04c653a8500b818b1437906ea4df1e
formal_t0_v3_sample0315	315	78	3	seed027	train027	train	light	seed027_light	formal_t0_v3_seed027_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_light_workload_plan.json	2056ffa07a3d05516c801aea082032858f04c653a8500b818b1437906ea4df1e
formal_t0_v3_sample0316	316	78	4	seed027	train027	train	light	seed027_light	formal_t0_v3_seed027_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_light_workload_plan.json	2056ffa07a3d05516c801aea082032858f04c653a8500b818b1437906ea4df1e
formal_t0_v3_sample0317	317	79	1	seed027	train027	train	medium	seed027_medium	formal_t0_v3_seed027_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_medium_workload_plan.json	303419325db61b2909d9711b24b88d7b08414997dc129b0207edf435e2827e6f
formal_t0_v3_sample0318	318	79	2	seed027	train027	train	medium	seed027_medium	formal_t0_v3_seed027_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_medium_workload_plan.json	303419325db61b2909d9711b24b88d7b08414997dc129b0207edf435e2827e6f
formal_t0_v3_sample0319	319	79	3	seed027	train027	train	medium	seed027_medium	formal_t0_v3_seed027_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_medium_workload_plan.json	303419325db61b2909d9711b24b88d7b08414997dc129b0207edf435e2827e6f
formal_t0_v3_sample0320	320	79	4	seed027	train027	train	medium	seed027_medium	formal_t0_v3_seed027_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_medium_workload_plan.json	303419325db61b2909d9711b24b88d7b08414997dc129b0207edf435e2827e6f
formal_t0_v3_sample0321	321	80	1	seed027	train027	train	heavy	seed027_heavy	formal_t0_v3_seed027_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_heavy_workload_plan.json	24b15fa305f944ad9d9396f55913c80a8c6d7f56934d920b887bf3e8dd581d86
formal_t0_v3_sample0322	322	80	2	seed027	train027	train	heavy	seed027_heavy	formal_t0_v3_seed027_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_heavy_workload_plan.json	24b15fa305f944ad9d9396f55913c80a8c6d7f56934d920b887bf3e8dd581d86
formal_t0_v3_sample0323	323	80	3	seed027	train027	train	heavy	seed027_heavy	formal_t0_v3_seed027_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_heavy_workload_plan.json	24b15fa305f944ad9d9396f55913c80a8c6d7f56934d920b887bf3e8dd581d86
formal_t0_v3_sample0324	324	80	4	seed027	train027	train	heavy	seed027_heavy	formal_t0_v3_seed027_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_heavy_workload_plan.json	24b15fa305f944ad9d9396f55913c80a8c6d7f56934d920b887bf3e8dd581d86
