plan_id	seed	seed_assignment_id	split	intensity	pair_group_id	plan_path	plan_sha256	domain_ids	domain_split	browser_version	playwright_version	generator_git_head	final_pool_sha256
formal_t0_v3_seed021_light	seed021	train021	train	light	seed021_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_light_workload_plan.json	7550e4e7a708b124ed4c6f7f8684e68e2218378942359300c837ef9ffaa9a06c	domain0351,domain0449	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed021_medium	seed021	train021	train	medium	seed021_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_medium_workload_plan.json	cd1c559cc258686167c5b1775a315f11b62451e6cfb74e956d66cd3b9bcdd079	domain0158,domain0211,domain0182,domain0039	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed021_heavy	seed021	train021	train	heavy	seed021_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed021_heavy_workload_plan.json	103fe486d945ccd206d9c6dc11491285254816123affc1991e1dff089d665e87	domain0379,domain0070,domain0129,domain0450,domain0235,domain0280	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed022_light	seed022	train022	train	light	seed022_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_light_workload_plan.json	c03c5fb6a5dc428d6c5310ad62d5846bfa71081c8af4e144f24102a0a1626a33	domain0427,domain0363	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed022_medium	seed022	train022	train	medium	seed022_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_medium_workload_plan.json	ec23827261b4f04155b47467c11a816bfcb3ca2651c4d420398748bb92c8e786	domain0246,domain0237,domain0305,domain0031	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed022_heavy	seed022	train022	train	heavy	seed022_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed022_heavy_workload_plan.json	d48c049fc6ac35dffaac9c0f49a40250be37f8affca3c1c681eaa58f16ddc2d0	domain0379,domain0146,domain0217,domain0346,domain0215,domain0169	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed023_light	seed023	train023	train	light	seed023_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_light_workload_plan.json	515580129ecb3ded7e34761d9b92dd563f816634bd353c4a541125aeb29d9a8a	domain0188,domain0199	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed023_medium	seed023	train023	train	medium	seed023_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_medium_workload_plan.json	944fd173a16fd6f2955914a2ab11f5306cacee5d39dddbdc40c405f9ad696d13	domain0430,domain0348,domain0263,domain0384	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed023_heavy	seed023	train023	train	heavy	seed023_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed023_heavy_workload_plan.json	53687ea4e1d41eceb58eb7fe0acb7df7e9e05adc0228b8f9e4a296b562d951b9	domain0095,domain0500,domain0483,domain0368,domain0205,domain0180	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed024_light	seed024	train024	train	light	seed024_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_light_workload_plan.json	5e55f232e677206d76c02bde8ff11150543e8e12f0a1b19e67b4cf0045cada92	domain0253,domain0280	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed024_medium	seed024	train024	train	medium	seed024_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_medium_workload_plan.json	a8513a63f143f6c3b91208f5ceb7139fe254be266a6b7c1247eeb1f5eafe2c60	domain0115,domain0478,domain0038,domain0343	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed024_heavy	seed024	train024	train	heavy	seed024_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed024_heavy_workload_plan.json	102ecb2cc1031104e1c5a09b4c684da0c53a059787f99a5b82584ed52fd4d3dd	domain0128,domain0192,domain0480,domain0185,domain0377,domain0066	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed025_light	seed025	train025	train	light	seed025_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_light_workload_plan.json	e0015c524147d8417a939debe330952f007136d6dcc0b59027cb9eae6d22dcda	domain0048,domain0456	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed025_medium	seed025	train025	train	medium	seed025_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_medium_workload_plan.json	41c81663dbb2244c264120100f338f25a0083b8ef8e06b42665b06fb330e0a20	domain0211,domain0262,domain0111,domain0335	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed025_heavy	seed025	train025	train	heavy	seed025_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed025_heavy_workload_plan.json	4aa6772c9a32887eb842b9e2d42353b75a37ffabdaf7bb7ec903a04071db9f52	domain0478,domain0120,domain0192,domain0104,domain0385,domain0254	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed026_light	seed026	train026	train	light	seed026_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_light_workload_plan.json	c606d63b0cb3c9b33c055c62dbf85f328b6f583b8c1721dcb0d18f6d1f48452c	domain0315,domain0213	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed026_medium	seed026	train026	train	medium	seed026_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_medium_workload_plan.json	f1e4990ca2c1f5293a9add6a3497e9e9560dd8388693c672b018ff6584758b20	domain0460,domain0375,domain0147,domain0247	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed026_heavy	seed026	train026	train	heavy	seed026_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed026_heavy_workload_plan.json	47cb9c37fe0ec3a5f455e3539fb07d16defe61f74409756fbae94aff9c4c2866	domain0113,domain0152,domain0306,domain0423,domain0266,domain0082	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed027_light	seed027	train027	train	light	seed027_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_light_workload_plan.json	4949042108b6fff27752dc344680cc362ed4e682bfae4631c49f2db4c3bb071c	domain0246,domain0375	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed027_medium	seed027	train027	train	medium	seed027_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_medium_workload_plan.json	3d46b4828e07a11668fec7225e94b4af112b56a9cf0ff18f922e1617e7adc54c	domain0278,domain0019,domain0088,domain0380	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed027_heavy	seed027	train027	train	heavy	seed027_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed027_heavy_workload_plan.json	7490d4a02fc20396d6c679ffce480d59d76e108ecd7b3b1a00272323ffcfb739	domain0235,domain0415,domain0340,domain0092,domain0202,domain0242	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed028_light	seed028	train028	train	light	seed028_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed028_light_workload_plan.json	8ea9e9c3207047bd8421382be0b8c7c6f6542aa70f55ad979f1e366762d7ece1	domain0195,domain0308	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed028_medium	seed028	train028	train	medium	seed028_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed028_medium_workload_plan.json	ded34587021206b5b33bf33d5fde74e9119055007ddbd12c7d1dc45a1e3e0903	domain0205,domain0332,domain0225,domain0339	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed028_heavy	seed028	train028	train	heavy	seed028_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed028_heavy_workload_plan.json	4dac241aae70b020be43786b870eba89c8c351650049b67abd57d16b0b784fef	domain0042,domain0431,domain0187,domain0384,domain0278,domain0318	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed029_light	seed029	train029	train	light	seed029_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed029_light_workload_plan.json	890fa4d0108371a1af5769e53419a2c47e3fca91490edd299d3a8010fe1bab51	domain0354,domain0499	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed029_medium	seed029	train029	train	medium	seed029_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed029_medium_workload_plan.json	bd9af26294766f43680f5b8ab3aa7da4e3a0aeac3e0251e092b2d152bc73e7f5	domain0217,domain0024,domain0111,domain0308	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed029_heavy	seed029	train029	train	heavy	seed029_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed029_heavy_workload_plan.json	b76fc192fab1fabde697378fdd4abb9cdb09d26d607ac3d982dc63b443907b98	domain0499,domain0101,domain0372,domain0215,domain0406,domain0092	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed030_light	seed030	train030	train	light	seed030_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed030_light_workload_plan.json	58e52bb68308f11b8054d75a582ffda1d816624da472d14022743e39ef5db3e8	domain0097,domain0059	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed030_medium	seed030	train030	train	medium	seed030_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed030_medium_workload_plan.json	52df9102bdc6154fa541eb0c3ef3ec5d1a2a6f5a8e237cd6625bae470dff9245	domain0143,domain0423,domain0197,domain0162	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed030_heavy	seed030	train030	train	heavy	seed030_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed030_heavy_workload_plan.json	ede89f0179509f73814ef901794700cb50062dd373b508b9a12c83be51598470	domain0449,domain0238,domain0110,domain0222,domain0438,domain0335	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed031_light	seed031	train031	train	light	seed031_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed031_light_workload_plan.json	c02e6074f287f0c44379023666ef8ae87b7254d351b23ed1ed65faeb3cc1f163	domain0117,domain0197	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed031_medium	seed031	train031	train	medium	seed031_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed031_medium_workload_plan.json	efed952ad1b86c16d7e83eb77dcd0861778ae74d0258a21e7ab79b947718e8a8	domain0174,domain0344,domain0064,domain0267	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed031_heavy	seed031	train031	train	heavy	seed031_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed031_heavy_workload_plan.json	59db03f9da3920f8e932e153aa243d93570d8100033c5d9190e511346abb0157	domain0008,domain0444,domain0119,domain0088,domain0063,domain0406	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed032_light	seed032	train032	train	light	seed032_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed032_light_workload_plan.json	1148618ac2a0c1e556d9fc50d6f70dbb47f3bbbe137dfb5b4eb0af7c2d7dcd59	domain0384,domain0308	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed032_medium	seed032	train032	train	medium	seed032_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed032_medium_workload_plan.json	65568bd377f1d7c72edc8ff4a167cd9ceed661ae9614f5ada65827e8f56e563e	domain0320,domain0100,domain0476,domain0300	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed032_heavy	seed032	train032	train	heavy	seed032_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed032_heavy_workload_plan.json	e13a52481648639c9dd6b1cf97ddcf0864ff8ebcec2bb59ca70630192201600d	domain0048,domain0050,domain0261,domain0179,domain0222,domain0277	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed033_light	seed033	train033	train	light	seed033_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed033_light_workload_plan.json	71bf9105e8ebee3762679f86dca0457f7b163b95e4a31046528da9ca55f5af92	domain0344,domain0113	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed033_medium	seed033	train033	train	medium	seed033_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed033_medium_workload_plan.json	d43d5af48f397036a022cc53e44152597d86f3084f552e9df9760fe683b3ca29	domain0011,domain0076,domain0215,domain0162	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed033_heavy	seed033	train033	train	heavy	seed033_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed033_heavy_workload_plan.json	167bfca65425a0796911becee46f69bcf33bc258b7ce78cb08738d4728e33255	domain0478,domain0266,domain0305,domain0419,domain0185,domain0430	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed034_light	seed034	train034	train	light	seed034_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed034_light_workload_plan.json	1cf5fbd56c32c420bf0711ae3f049a6b9a3ac3506df664e931c633a400433d65	domain0475,domain0308	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed034_medium	seed034	train034	train	medium	seed034_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed034_medium_workload_plan.json	b0710b0d16d344c9ff5bb6d9b035b1508a2d6cecaeebc8e8d468acb3570a5941	domain0254,domain0475,domain0189,domain0283	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed034_heavy	seed034	train034	train	heavy	seed034_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed034_heavy_workload_plan.json	47ba76ee8d513a346d4a9e254033db80be2baefb4f5cdd1599308c9bdb040cd6	domain0344,domain0027,domain0147,domain0283,domain0485,domain0253	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed035_light	seed035	train035	train	light	seed035_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed035_light_workload_plan.json	5f040a54143f66a8a7569a9f7d2f0f3fa69b7d608a00b24a3d823195ba341b2f	domain0449,domain0076	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed035_medium	seed035	train035	train	medium	seed035_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed035_medium_workload_plan.json	6b33a7726ad3ec807e161eb5cbeddd06f5a15b2d9027c0a4303be833f2178fa5	domain0370,domain0131,domain0459,domain0205	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed035_heavy	seed035	train035	train	heavy	seed035_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed035_heavy_workload_plan.json	e2a4e25febac6ed146a0de961fcd836b1b061f1e496b5f219bda8d2e996e2db6	domain0435,domain0270,domain0315,domain0149,domain0095,domain0250	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed036_light	seed036	train036	train	light	seed036_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed036_light_workload_plan.json	06a86c3cfedc60cb94798050b22365c17badcaaeaaa27bbfbc83c12bcb3c94f7	domain0370,domain0092	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed036_medium	seed036	train036	train	medium	seed036_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed036_medium_workload_plan.json	bcd85d623a3b8390aaa76ff5f23d13bcdce9ca1ea22ed06e091397c4627688c1	domain0086,domain0143,domain0080,domain0337	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed036_heavy	seed036	train036	train	heavy	seed036_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed036_heavy_workload_plan.json	8b2df888d8f9950278465e31fc4e8bb4cd2b1cfc81cdb9f114790c3a70489262	domain0042,domain0368,domain0423,domain0315,domain0372,domain0308	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed037_light	seed037	train037	train	light	seed037_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed037_light_workload_plan.json	254aaa00986139a83f206089b51a1817ea5488f7cc9369b9884dffe7665d9a8e	domain0199,domain0253	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed037_medium	seed037	train037	train	medium	seed037_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed037_medium_workload_plan.json	65893d7e69868d140fde4439e7f990ddf9867a99edf7153d058eddd25f860166	domain0444,domain0187,domain0278,domain0147	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed037_heavy	seed037	train037	train	heavy	seed037_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed037_heavy_workload_plan.json	7bfcd655de58d4d7c72ba7b65c4adc88a4c6cc60465d5b6f4cc85b8d066248d7	domain0111,domain0205,domain0298,domain0423,domain0282,domain0152	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed038_light	seed038	train038	train	light	seed038_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed038_light_workload_plan.json	0388da03615b86d2f5f0cf7b3ab5dafd7742db85f156a3aa01513a3722af6dbe	domain0456,domain0412	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed038_medium	seed038	train038	train	medium	seed038_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed038_medium_workload_plan.json	f43fc651dba88a7874bf96e482d555d8c4a789accd414d7f3406455d6699e397	domain0353,domain0313,domain0170,domain0174	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed038_heavy	seed038	train038	train	heavy	seed038_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed038_heavy_workload_plan.json	62a6d05c080fdd91a3c9902bf2bf7ae80e50d118c733c0f9c3a506b34a038616	domain0464,domain0291,domain0365,domain0424,domain0328,domain0133	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed039_light	seed039	train039	train	light	seed039_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed039_light_workload_plan.json	a974bae4b2926e1592c63c7ed6ffa41a168c88144ab323b645556a6c7a6418fb	domain0146,domain0027	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed039_medium	seed039	train039	train	medium	seed039_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed039_medium_workload_plan.json	5483e6a1d076433ec2f66251fd980290f52f38f34f96e2bb8262c559c8beb9b0	domain0300,domain0311,domain0424,domain0442	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed039_heavy	seed039	train039	train	heavy	seed039_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed039_heavy_workload_plan.json	3ae03255290a43e64e351042badf8e523c98a27c09cd49cb8111f7eea890f4cc	domain0285,domain0332,domain0086,domain0359,domain0438,domain0497	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed040_light	seed040	train040	train	light	seed040_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed040_light_workload_plan.json	2b9cd6d8248bc532ec5e3e0582ad83a52c757bfd0f1e6e140049f4777ca13805	domain0207,domain0419	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed040_medium	seed040	train040	train	medium	seed040_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed040_medium_workload_plan.json	5737ff3cd52140cc0317168d2691b64497a0649cdc8ad85674b47aef2a5eff66	domain0222,domain0010,domain0215,domain0165	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed040_heavy	seed040	train040	train	heavy	seed040_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed040_heavy_workload_plan.json	3d8822f848b7871ccabfa2c6cfee2113f56d7dba1b4f208c2e22833f6c684204	domain0047,domain0482,domain0213,domain0320,domain0149,domain0113	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed041_light	seed041	train041	train	light	seed041_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed041_light_workload_plan.json	d9c92ccd612f5fc9cf6e2ac0888f95f00f03c85604c82cfb39bae8840d5b720a	domain0291,domain0379	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
