plan_id	seed	seed_assignment_id	split	intensity	pair_group_id	plan_path	plan_sha256	domain_ids	domain_split	browser_version	playwright_version	generator_git_head	final_pool_sha256
formal_t0_v3_seed020_heavy	seed020	train020	train	heavy	seed020_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed020_heavy_workload_plan.json	d34f4a3cba686b4d030e81417420dad7daffbd8951dc3ddc4dbc759f765e73a5	domain0308,domain0086,domain0232,domain0488,domain0003,domain0192	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed021_light	seed021	train021	train	light	seed021_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_light_workload_plan.json	70fa05add2f15287f911d24a5c38cc422702fb5cb2ba7aa078e7fee00fa71073	domain0461,domain0207	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed021_medium	seed021	train021	train	medium	seed021_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_medium_workload_plan.json	fd90513939f212d1444c7f8b7d6698a9477a6bdd0b435f8517a6c90063c7d0c9	domain0251,domain0381,domain0064,domain0059	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed021_heavy	seed021	train021	train	heavy	seed021_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed021_heavy_workload_plan.json	659858c5b8c93532196e159f869e81b1d9c7c489a99c7b6395f31bbb6b50a1b4	domain0043,domain0285,domain0268,domain0435,domain0222,domain0368	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed022_light	seed022	train022	train	light	seed022_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_light_workload_plan.json	877e3289260cb3fa5a2ca0ce0f7dc7d218d8455855995ceba33b542b82292a50	domain0195,domain0370	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed022_medium	seed022	train022	train	medium	seed022_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_medium_workload_plan.json	56d16a0327fea9eb2f562fe5c1f375ab2755c75efb84e544c7038ac22a852db5	domain0266,domain0483,domain0399,domain0010	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed022_heavy	seed022	train022	train	heavy	seed022_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed022_heavy_workload_plan.json	7f43d2c91ff71cf1a640dd3c38007722e4d81effb8d77cb49f5065a5ba78dfdc	domain0437,domain0332,domain0129,domain0231,domain0153,domain0482	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed023_light	seed023	train023	train	light	seed023_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_light_workload_plan.json	383c59eed7cf68cf7850b4811a49b45142a175111dec2f7d1cfedfaf84793528	domain0042,domain0286	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed023_medium	seed023	train023	train	medium	seed023_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_medium_workload_plan.json	41742acc7efb8384436ad65d79814955573ac403b6adedd5c113110816b7f906	domain0370,domain0296,domain0406,domain0312	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed023_heavy	seed023	train023	train	heavy	seed023_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed023_heavy_workload_plan.json	6c6ef821db01f71d5b19da0500e9d5ce1cb5b685707b00665596ff960c1f148b	domain0277,domain0347,domain0129,domain0451,domain0485,domain0175	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed024_light	seed024	train024	train	light	seed024_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_light_workload_plan.json	602f0dc7bd00cb8e604de08db6f25ab6151eec849084df0dcb2ec94ccaadf51b	domain0027,domain0117	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed024_medium	seed024	train024	train	medium	seed024_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_medium_workload_plan.json	d2d5632005cb923aceef43aa50a78729afc9e11d6e1435345549d88201266b25	domain0144,domain0467,domain0036,domain0131	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed024_heavy	seed024	train024	train	heavy	seed024_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed024_heavy_workload_plan.json	b121124370817e1bc074a357059ee1876b40944ea2a5d663c0fa820d4ae8cd7f	domain0007,domain0063,domain0187,domain0023,domain0259,domain0478	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed025_light	seed025	train025	train	light	seed025_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_light_workload_plan.json	9a8cac4c2c86dd3d0ce2178b8980a9524fbd32428cb2c750172b370f70836c77	domain0253,domain0223	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed025_medium	seed025	train025	train	medium	seed025_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_medium_workload_plan.json	f1695332b8362b2782508816aa3285038dfd58ed5eb88ca24161521adc846abe	domain0354,domain0105,domain0362,domain0337	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed025_heavy	seed025	train025	train	heavy	seed025_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed025_heavy_workload_plan.json	4d28f6c2363afc6f43bd4c826b19b8d60d8325e33cc8085be772aba939924931	domain0423,domain0250,domain0025,domain0376,domain0192,domain0322	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed026_light	seed026	train026	train	light	seed026_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_light_workload_plan.json	209b72b36e3f33337351d37fb009af5624303df3dc5aa499528bc577f1c92bd2	domain0197,domain0344	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed026_medium	seed026	train026	train	medium	seed026_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_medium_workload_plan.json	0164580f72d1de35b7876f2e117ce072cabac1233c2001346b3b24539e39025c	domain0479,domain0270,domain0339,domain0325	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed026_heavy	seed026	train026	train	heavy	seed026_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed026_heavy_workload_plan.json	75044206b34a1e46d62138d0025c0a46e53a56a353a09829cb5c5954c9aa1726	domain0185,domain0273,domain0211,domain0084,domain0073,domain0335	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed027_light	seed027	train027	train	light	seed027_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_light_workload_plan.json	2056ffa07a3d05516c801aea082032858f04c653a8500b818b1437906ea4df1e	domain0368,domain0337	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed027_medium	seed027	train027	train	medium	seed027_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_medium_workload_plan.json	303419325db61b2909d9711b24b88d7b08414997dc129b0207edf435e2827e6f	domain0152,domain0025,domain0005,domain0231	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed027_heavy	seed027	train027	train	heavy	seed027_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed027_heavy_workload_plan.json	24b15fa305f944ad9d9396f55913c80a8c6d7f56934d920b887bf3e8dd581d86	domain0427,domain0163,domain0363,domain0438,domain0454,domain0024	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed028_light	seed028	train028	train	light	seed028_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed028_light_workload_plan.json	4b768d6bbbf00b5c770b357c5669cd3f00d7a36de4fbd7a270b1e8907d60d561	domain0382,domain0043	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed028_medium	seed028	train028	train	medium	seed028_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed028_medium_workload_plan.json	b5eda8743e6d4d43d33de3c4e4f642b6c55fd24941d78400e62911924316565e	domain0273,domain0322,domain0467,domain0070	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed028_heavy	seed028	train028	train	heavy	seed028_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed028_heavy_workload_plan.json	720a64cc89cc8528b0a2f782445ed2b2b1c597e72330817ca17d305faf1717c4	domain0039,domain0480,domain0077,domain0496,domain0229,domain0347	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed029_light	seed029	train029	train	light	seed029_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed029_light_workload_plan.json	39e801df7a8d5278eff28e8d5d36fbe7154f5421395e01459cf81e5641fc10af	domain0245,domain0370	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed029_medium	seed029	train029	train	medium	seed029_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed029_medium_workload_plan.json	d82a065e81bc3ac1bfe4b56337188168e7086da945904d492c29e7940a977541	domain0318,domain0461,domain0412,domain0363	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed029_heavy	seed029	train029	train	heavy	seed029_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed029_heavy_workload_plan.json	a16550419971478f12226ba56edb87402afd5897ce5a1ad926a49e25689ee502	domain0341,domain0228,domain0092,domain0412,domain0140,domain0042	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed030_light	seed030	train030	train	light	seed030_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed030_light_workload_plan.json	deae36ad5dbfca55dc96c2565f603f7c35b9508d8c23e10b8c16c2eacbe0b274	domain0438,domain0368	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed030_medium	seed030	train030	train	medium	seed030_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed030_medium_workload_plan.json	f267a9a46539704682acb7bf27b74f882e8d3341ea4cb3d9ad276d5d3069cf08	domain0353,domain0115,domain0289,domain0343	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed030_heavy	seed030	train030	train	heavy	seed030_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed030_heavy_workload_plan.json	9ff57ef45c4a91bbccb567e2dbe94cfc9b1650a67d54fb9b372c0c7415390b4f	domain0084,domain0430,domain0293,domain0382,domain0223,domain0275	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed031_light	seed031	train031	train	light	seed031_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed031_light_workload_plan.json	75e4e122b5a68f3bf96ae47dcfbe627e87d4471448485dfbbe683ad81d8cb0ed	domain0450,domain0328	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed031_medium	seed031	train031	train	medium	seed031_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed031_medium_workload_plan.json	2e5c73ae45d012ffda8a31dd140206c0d4bcb591112f4574e203b67766a95b52	domain0451,domain0440,domain0332,domain0464	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed031_heavy	seed031	train031	train	heavy	seed031_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed031_heavy_workload_plan.json	ce999e7fd4733a8fd500b311df832c7281c28b69c3f267bf3206bb2bd5db539e	domain0429,domain0228,domain0399,domain0480,domain0189,domain0305	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed032_light	seed032	train032	train	light	seed032_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed032_light_workload_plan.json	181de3b2ec711391b5719d64e24e7686eb853e3a8a785ecce70b79891368b1ea	domain0308,domain0097	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed032_medium	seed032	train032	train	medium	seed032_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed032_medium_workload_plan.json	62b95691544c7ea16dc6b82c77f13c102b9574e28059aba78c52afa9e69a46e2	domain0237,domain0012,domain0377,domain0247	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed032_heavy	seed032	train032	train	heavy	seed032_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed032_heavy_workload_plan.json	79d2df28ee1d1c8e258834c7552f118f5d287831ef722cb58eeeced5f4615030	domain0456,domain0374,domain0091,domain0411,domain0254,domain0484	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed033_light	seed033	train033	train	light	seed033_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed033_light_workload_plan.json	b32909ca4c47d3b33232b13d8e40fad0c10e9c6934a02a23c429820628d12d1e	domain0117,domain0257	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed033_medium	seed033	train033	train	medium	seed033_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed033_medium_workload_plan.json	90c26d06e91da3ade01645fe8e676d00a53c24d00dffe4b94e423c707271c770	domain0038,domain0326,domain0024,domain0298	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed033_heavy	seed033	train033	train	heavy	seed033_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed033_heavy_workload_plan.json	34c74fa121fc8b09f1bf24044d48b08f4be724049862aa7bc2dfba7aa0aa673a	domain0140,domain0088,domain0286,domain0073,domain0295,domain0053	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed034_light	seed034	train034	train	light	seed034_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed034_light_workload_plan.json	e29ec7fa484ae106f8d1dece4a3f1e29c173665eb3df95b0d48df4755e8bb092	domain0347,domain0337	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed034_medium	seed034	train034	train	medium	seed034_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed034_medium_workload_plan.json	0201e481b0dba6b9f657e0da73d68e42b5c3b27ac25fb4c684ba7c8f3c4bc0f8	domain0235,domain0366,domain0303,domain0104	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed034_heavy	seed034	train034	train	heavy	seed034_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed034_heavy_workload_plan.json	1602b77cea5427aa26013577f1b89a63d4e5e666b76924ab57e737ab75774e36	domain0126,domain0231,domain0497,domain0246,domain0464,domain0141	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed035_light	seed035	train035	train	light	seed035_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed035_light_workload_plan.json	b502baa10f07e8c522a0f24cbb0065e85b29e0b076ee7a65f9d4f3539e44e360	domain0362,domain0007	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed035_medium	seed035	train035	train	medium	seed035_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed035_medium_workload_plan.json	317109c78e43ce16c80b612250b4e1b5ca72cd7eb10ac8a4b097080951878eb4	domain0066,domain0152,domain0005,domain0059	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed035_heavy	seed035	train035	train	heavy	seed035_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed035_heavy_workload_plan.json	8d38be1a90b95afcbb632c68ddebc2f7af1ce4310a9ae2cd7f1cbea85bf7a243	domain0005,domain0483,domain0359,domain0476,domain0496,domain0298	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed036_light	seed036	train036	train	light	seed036_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed036_light_workload_plan.json	bfa0776450a62494261baa619b9786ed27461f6910512127d780ed424cbbcd9b	domain0445,domain0232	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed036_medium	seed036	train036	train	medium	seed036_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed036_medium_workload_plan.json	ec70b23e59f2d1020b82913d725825eedd06520c1ea330fe0ab65e2330419b08	domain0119,domain0252,domain0406,domain0147	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed036_heavy	seed036	train036	train	heavy	seed036_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed036_heavy_workload_plan.json	9fb6c4400b8706c5051576bf626a15798f5e30aef3e3ecb47eeca8d6e6e9e804	domain0298,domain0140,domain0104,domain0451,domain0022,domain0428	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed037_light	seed037	train037	train	light	seed037_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed037_light_workload_plan.json	3bf9c8d452cfbd2c4b3207aa29da968714805eedea0548da13bac5fd00b906c4	domain0348,domain0213	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed037_medium	seed037	train037	train	medium	seed037_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed037_medium_workload_plan.json	cb609f418ab0de4eaf117379e4e2a81bef7f41c43720e6d4969bed4a79aedd07	domain0150,domain0353,domain0145,domain0174	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed037_heavy	seed037	train037	train	heavy	seed037_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed037_heavy_workload_plan.json	dff13144dda5d08258e11ed595a3bd107c9a018049aea6ccefd9722bf6027e55	domain0020,domain0192,domain0444,domain0223,domain0405,domain0326	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed038_light	seed038	train038	train	light	seed038_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed038_light_workload_plan.json	1a5515b38510f59d3341c671b3e92c79fb164c3c6505268d42d8fa0a2d7f1291	domain0115,domain0376	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed038_medium	seed038	train038	train	medium	seed038_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed038_medium_workload_plan.json	f9a41b232c94ee38ce89613243f4ed9a9d2f7c2969b2caae16b2eae8a7edec0d	domain0186,domain0366,domain0346,domain0479	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed038_heavy	seed038	train038	train	heavy	seed038_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed038_heavy_workload_plan.json	c0b713e6cc076af79b7e1a698c020ee9301f2e3c99ff2559a99f3b89274d305c	domain0119,domain0003,domain0175,domain0150,domain0083,domain0250	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed039_light	seed039	train039	train	light	seed039_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed039_light_workload_plan.json	b224a4d210da321dc89d5d0449ddff32364623087b880603820b2ac75f3e65ef	domain0329,domain0387	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed039_medium	seed039	train039	train	medium	seed039_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed039_medium_workload_plan.json	561fccae694b6a4ff76d7a8435dd7637c5e685d3f5a12beb7abdc6aa7ee0733e	domain0007,domain0410,domain0282,domain0348	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed039_heavy	seed039	train039	train	heavy	seed039_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed039_heavy_workload_plan.json	ee6234c5b88ca2a7e6d684b610c7c73f9c4af5ace94c04d1d9c5a28ce77c68ec	domain0379,domain0070,domain0050,domain0480,domain0115,domain0268	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed040_light	seed040	train040	train	light	seed040_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed040_light_workload_plan.json	f06f4445bf6f3cccb3c4216046e041fe6c6ed588495c4ffcc58df1e090a08989	domain0340,domain0238	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
formal_t0_v3_seed040_medium	seed040	train040	train	medium	seed040_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed040_medium_workload_plan.json	f61ed84d47796b194c83d1b29700c5934416ed4bb2e33829159eb2a56c009a9c	domain0054,domain0389,domain0364,domain0131	train	151.0.7922.34	1.62.0	0bcf2d260b8fa538b1f1e9cf1ac91c4975c18adf	9139aaa16f04c837272fa966729118f76d4f3693f2a2a1b60c63dadc14d38756
